year,country_code,pop_ages,gender,number
1977,BEL,15-64,female,3162706.0
1977,BEL,15-64,male,3168008.0
1977,BEL,65+,female,835480.0
1977,BEL,65+,male,557507.0
1977,BLZ,0-14,female,30579.0
1977,BLZ,0-14,male,31577.0
1977,BLZ,15-64,female,33541.0
1977,BLZ,15-64,male,34143.0
1977,BLZ,65+,female,3164.0
1977,BLZ,65+,male,2882.0
1977,BEN,0-14,female,808438.0
1977,BEN,0-14,male,816487.0
1977,BEN,15-64,female,964852.0
1977,BEN,15-64,male,868049.0
1977,BEN,65+,female,96607.0
1977,BEN,65+,male,68769.0
1977,BMU,0-14,female,6387.0
1977,BMU,0-14,male,6888.0
1977,BMU,15-64,female,17241.0
1977,BMU,15-64,male,18765.0
1977,BMU,65+,female,2316.0
1977,BMU,65+,male,1724.0
1977,BTN,0-14,female,82077.0
1977,BTN,0-14,male,84393.0
1977,BTN,15-64,female,99659.0
1977,BTN,15-64,male,115929.0
1977,BTN,65+,female,4795.0
1977,BTN,65+,male,4786.0
1977,BOL,0-14,female,1098156.0
1977,BOL,0-14,male,1121063.0
1977,BOL,15-64,female,1491133.0
1977,BOL,15-64,male,1449863.0
1977,BOL,65+,female,126310.0
1977,BOL,65+,male,92640.0
1977,BIH,0-14,female,606144.0
1977,BIH,0-14,male,607567.0
1977,BIH,15-64,female,1348818.0
1977,BIH,15-64,male,1244433.0
1977,BIH,65+,female,135565.0
1977,BIH,65+,male,99597.0
1977,BWA,0-14,female,187721.0
1977,BWA,0-14,male,187874.0
1977,BWA,15-64,female,213546.0
1977,BWA,15-64,male,184477.0
1977,BWA,65+,female,16163.0
1977,BWA,65+,male,9795.0
1977,BRA,0-14,female,22136896.0
1977,BRA,0-14,male,22522616.0
1977,BRA,15-64,female,32393320.0
1977,BRA,15-64,male,32027406.0
1977,BRA,65+,female,2035429.0
1977,BRA,65+,male,1759624.0
1977,VGB,0-14,female,1899.0
1977,VGB,0-14,male,1897.0
1977,VGB,15-64,female,3134.0
1977,VGB,15-64,male,3293.0
1977,VGB,65+,female,278.0
1977,VGB,65+,male,300.0
1977,BRN,0-14,female,31580.0
1977,BRN,0-14,male,35959.0
1977,BRN,15-64,female,41318.0
1977,BRN,15-64,male,55744.0
1977,BRN,65+,female,2144.0
1977,BRN,65+,male,2531.0
1977,BGR,0-14,female,951340.0
1977,BGR,0-14,male,1006298.0
1977,BGR,15-64,female,2918085.0
1977,BGR,15-64,male,2930077.0
1977,BGR,65+,female,541372.0
1977,BGR,65+,male,457010.0
1977,BFA,0-14,female,1407624.0
1977,BFA,0-14,male,1422828.0
1977,BFA,15-64,female,1746099.0
1977,BFA,15-64,male,1630031.0
1977,BFA,65+,female,115746.0
1977,BFA,65+,male,106406.0
1977,BDI,0-14,female,910889.0
1977,BDI,0-14,male,912458.0
1977,BDI,15-64,female,1050387.0
1977,BDI,15-64,male,980374.0
1977,BDI,65+,female,75381.0
1977,BDI,65+,male,54094.0
1977,CPV,0-14,female,72326.0
1977,CPV,0-14,male,73021.0
1977,CPV,15-64,female,81008.0
1977,CPV,15-64,male,68748.0
1977,CPV,65+,female,9536.0
1977,CPV,65+,male,8195.0
1977,KHM,0-14,female,1256363.0
1977,KHM,0-14,male,1248533.0
1977,KHM,15-64,female,1625417.0
1977,KHM,15-64,male,1359278.0
1977,KHM,65+,female,105039.0
1977,KHM,65+,male,73922.0
1977,CMR,0-14,female,1703409.0
1977,CMR,0-14,male,1714572.0
1977,CMR,15-64,female,2086955.0
1977,CMR,15-64,male,1980120.0
1977,CMR,65+,female,172667.0
1977,CMR,65+,male,138778.0
1977,CAN,0-14,female,2861992.0
1977,CAN,0-14,male,3007348.0
1977,CAN,15-64,female,7842953.0
1977,CAN,15-64,male,7931893.0
1977,CAN,65+,female,1172324.0
1977,CAN,65+,male,909333.0
1977,CYM,0-14,female,2391.0
1977,CYM,0-14,male,2427.0
1977,CYM,15-64,female,4752.0
1977,CYM,15-64,male,4575.0
1977,CYM,65+,female,590.0
1977,CYM,65+,male,371.0
1977,CAF,0-14,female,504118.0
1977,CAF,0-14,male,511998.0
1977,CAF,15-64,female,634922.0
1977,CAF,15-64,male,626432.0
1977,CAF,65+,female,51768.0
1977,CAF,65+,male,43692.0
1977,TCD,0-14,female,970802.0
1977,TCD,0-14,male,979085.0
1977,TCD,15-64,female,1131242.0
1977,TCD,15-64,male,1085914.0
1977,TCD,65+,female,93846.0
1977,TCD,65+,male,70778.0
1977,CHI,0-14,female,12434.0
1977,CHI,0-14,male,12891.0
1977,CHI,15-64,female,42985.0
1977,CHI,15-64,male,42387.0
1977,CHI,65+,female,11539.0
1977,CHI,65+,male,7491.0
1977,CHL,0-14,female,1891161.0
1977,CHL,0-14,male,1940712.0
1977,CHL,15-64,female,3341323.0
1977,CHL,15-64,male,3342607.0
1977,CHL,65+,female,284012.0
1977,CHL,65+,male,205703.0
1977,CHN,0-14,female,182749253.0
1977,CHN,0-14,male,192957923.0
1977,CHN,15-64,female,257707690.0
1977,CHN,15-64,male,271486551.0
1977,CHN,65+,female,22587061.0
1977,CHN,65+,male,15966521.0
1977,COL,0-14,female,5057574.0
1977,COL,0-14,male,5228805.0
1977,COL,15-64,female,6676616.0
1977,COL,15-64,male,6644451.0
1977,COL,65+,female,443668.0
1977,COL,65+,male,342380.0
1977,COM,0-14,female,71673.0
1977,COM,0-14,male,71960.0
1977,COM,15-64,female,75630.0
1977,COM,15-64,male,74532.0
1977,COM,65+,female,6923.0
1977,COM,65+,male,6860.0
1977,COD,0-14,female,5402312.0
1977,COD,0-14,male,5405169.0
1977,COD,15-64,female,6580051.0
1977,COD,15-64,male,6148816.0
1977,COD,65+,female,407861.0
1977,COD,65+,male,284852.0
1977,COG,0-14,female,389179.0
1977,COG,0-14,male,392590.0
1977,COG,15-64,female,440517.0
1977,COG,15-64,male,426776.0
1977,COG,65+,female,31945.0
1977,COG,65+,male,26562.0
1977,CRI,0-14,female,424591.0
1977,CRI,0-14,male,440612.0
1977,CRI,15-64,female,629094.0
1977,CRI,15-64,male,629185.0
1977,CRI,65+,female,43270.0
1977,CRI,65+,male,38273.0
1977,CIV,0-14,female,1698020.0
1977,CIV,0-14,male,1679506.0
1977,CIV,15-64,female,1776704.0
1977,CIV,15-64,male,1986776.0
1977,CIV,65+,female,90094.0
1977,CIV,65+,male,90850.0
1977,HRV,0-14,female,482230.0
1977,HRV,0-14,male,494042.0
1977,HRV,15-64,female,1575761.0
1977,HRV,15-64,male,1495834.0
1977,HRV,65+,female,312896.0
1977,HRV,65+,male,198807.0
1977,CUB,0-14,female,1662699.0
1977,CUB,0-14,male,1750117.0
1977,CUB,15-64,female,2772017.0
1977,CUB,15-64,male,2827994.0
1977,CUB,65+,female,310406.0
1977,CUB,65+,male,325207.0
1977,CUW,0-14,female,24865.0
1977,CUW,0-14,male,25875.0
1977,CUW,15-64,female,46693.0
1977,CUW,15-64,male,43413.0
1977,CUW,65+,female,4979.0
1977,CUW,65+,male,3634.0
1977,CYP,0-14,female,90046.0
1977,CYP,0-14,male,95769.0
1977,CYP,15-64,female,211729.0
1977,CYP,15-64,male,206832.0
1977,CYP,65+,female,34864.0
1977,CYP,65+,male,27861.0
1977,CZE,0-14,female,1140408.0
1977,CZE,0-14,male,1196568.0
1977,CZE,15-64,female,3281741.0
1977,CZE,15-64,male,3205080.0
1977,CZE,65+,female,831445.0
1977,CZE,65+,male,531513.0
1977,DNK,0-14,female,549650.0
1977,DNK,0-14,male,576515.0
1977,DNK,15-64,female,1619124.0
1977,DNK,15-64,male,1638755.0
1977,DNK,65+,female,403359.0
1977,DNK,65+,male,301016.0
1977,DJI,0-14,female,57723.0
1977,DJI,0-14,male,58224.0
1977,DJI,15-64,female,66931.0
1977,DJI,15-64,male,64858.0
1977,DJI,65+,female,3807.0
1977,DJI,65+,male,3069.0
1977,DMA,0-14,female,15605.0
1977,DMA,0-14,male,15754.0
1977,DMA,15-64,female,18895.0
1977,DMA,15-64,male,17467.0
1977,DMA,65+,female,2838.0
1977,DMA,65+,male,1847.0
1977,DOM,0-14,female,1176324.0
1977,DOM,0-14,male,1201003.0
1977,DOM,15-64,female,1391162.0
1977,DOM,15-64,male,1391105.0
1977,DOM,65+,female,79638.0
1977,DOM,65+,male,76210.0
1977,ECU,0-14,female,1607412.0
1977,ECU,0-14,male,1645575.0
1977,ECU,15-64,female,2001056.0
1977,ECU,15-64,male,1994595.0
1977,ECU,65+,female,156880.0
1977,ECU,65+,male,121301.0
1977,EGY,0-14,female,8092751.0
1977,EGY,0-14,male,8652047.0
1977,EGY,15-64,female,11278957.0
1977,EGY,15-64,male,11094594.0
1977,EGY,65+,female,948520.0
1977,EGY,65+,male,682002.0
1977,SLV,0-14,female,963231.0
1977,SLV,0-14,male,984600.0
1977,SLV,15-64,female,1133554.0
1977,SLV,15-64,male,1101212.0
1977,SLV,65+,female,65408.0
1977,SLV,65+,male,53250.0
1977,GNQ,0-14,female,56914.0
1977,GNQ,0-14,male,56650.0
1977,GNQ,15-64,female,78177.0
1977,GNQ,15-64,male,71913.0
1977,GNQ,65+,female,7776.0
1977,GNQ,65+,male,5349.0
1977,ERI,0-14,female,330711.0
1977,ERI,0-14,male,325452.0
1977,ERI,15-64,female,404057.0
1977,ERI,15-64,male,385180.0
1977,ERI,65+,female,21178.0
1977,ERI,65+,male,15988.0
1977,EST,0-14,female,152792.0
1977,EST,0-14,male,159308.0
1977,EST,15-64,female,502872.0
1977,EST,15-64,male,454486.0
1977,EST,65+,female,124837.0
1977,EST,65+,male,55917.0
1977,SWZ,0-14,female,130116.0
1977,SWZ,0-14,male,129686.0
1977,SWZ,15-64,female,143755.0
1977,SWZ,15-64,male,120702.0
1977,SWZ,65+,female,9325.0
1977,SWZ,65+,male,6765.0
1977,ETH,0-14,female,7574078.0
1977,ETH,0-14,male,7657210.0
1977,ETH,15-64,female,8816784.0
1977,ETH,15-64,male,8188630.0
1977,ETH,65+,female,558939.0
1977,ETH,65+,male,371631.0
1977,FRO,0-14,female,5967.0
1977,FRO,0-14,male,6334.0
1977,FRO,15-64,female,11770.0
1977,FRO,15-64,male,13461.0
1977,FRO,65+,female,2043.0
1977,FRO,65+,male,1894.0
1977,FJI,0-14,female,120700.0
1977,FJI,0-14,male,124075.0
1977,FJI,15-64,female,167384.0
1977,FJI,15-64,male,169561.0
1977,FJI,65+,female,7919.0
1977,FJI,65+,male,8166.0
1977,FIN,0-14,female,494520.0
1977,FIN,0-14,male,516691.0
1977,FIN,15-64,female,1616038.0
1977,FIN,15-64,male,1579218.0
1977,FIN,65+,female,337260.0
1977,FIN,65+,male,195175.0
1977,FRA,0-14,female,6204641.0
1977,FRA,0-14,male,6503999.0
1977,FRA,15-64,female,17073125.0
1977,FRA,15-64,male,17235612.0
1977,FRA,65+,female,4560526.0
1977,FRA,65+,male,2908563.0
1977,PYF,0-14,female,29602.0
1977,PYF,0-14,male,30564.0
1977,PYF,15-64,female,36496.0
1977,PYF,15-64,male,41800.0
1977,PYF,65+,female,1867.0
1977,PYF,65+,male,1983.0
1977,GAB,0-14,female,133310.0
1977,GAB,0-14,male,132922.0
1977,GAB,15-64,female,195223.0
1977,GAB,15-64,male,183519.0
1977,GAB,65+,female,28307.0
1977,GAB,65+,male,20704.0
1977,GMB,0-14,female,138827.0
1977,GMB,0-14,male,139142.0
1977,GMB,15-64,female,176339.0
1977,GMB,15-64,male,168985.0
1977,GMB,65+,female,11360.0
1977,GMB,65+,male,11117.0
1977,GEO,0-14,female,586399.0
1977,GEO,0-14,male,582003.0
1977,GEO,15-64,female,1523284.0
1977,GEO,15-64,male,1303347.0
1977,GEO,65+,female,242611.0
1977,GEO,65+,male,134455.0
1977,DEU,0-14,female,7750150.0
1977,DEU,0-14,male,8128998.0
1977,DEU,15-64,female,25776466.0
1977,DEU,15-64,male,24555336.0
1977,DEU,65+,female,7564680.0
1977,DEU,65+,male,4384184.0
1977,GHA,0-14,female,2566508.0
1977,GHA,0-14,male,2611623.0
1977,GHA,15-64,female,2765489.0
1977,GHA,15-64,male,2687997.0
1977,GHA,65+,female,143228.0
1977,GHA,65+,male,137026.0
1977,GIB,0-14,female,3488.0
1977,GIB,0-14,male,3598.0
1977,GIB,15-64,female,8824.0
1977,GIB,15-64,male,9578.0
1977,GIB,65+,female,1712.0
1977,GIB,65+,male,1100.0
1977,GRC,0-14,female,1064645.0
1977,GRC,0-14,male,1134925.0
1977,GRC,15-64,female,3043498.0
1977,GRC,15-64,male,2910203.0
1977,GRC,65+,female,649225.0
1977,GRC,65+,male,505984.0
1977,GRL,0-14,female,8039.0
1977,GRL,0-14,male,8605.0
1977,GRL,15-64,female,13663.0
1977,GRL,15-64,male,17465.0
1977,GRL,65+,female,943.0
1977,GRL,65+,male,686.0
1977,GRD,0-14,female,19757.0
1977,GRD,0-14,male,20523.0
1977,GRD,15-64,female,26611.0
1977,GRD,15-64,male,25061.0
1977,GRD,65+,female,3111.0
1977,GRD,65+,male,1955.0
1977,GUM,0-14,female,18026.0
1977,GUM,0-14,male,18943.0
1977,GUM,15-64,female,28850.0
1977,GUM,15-64,male,35088.0
1977,GUM,65+,female,1266.0
1977,GUM,65+,male,1125.0
1977,GTM,0-14,female,1438608.0
1977,GTM,0-14,male,1482335.0
1977,GTM,15-64,female,1629999.0
1977,GTM,15-64,male,1687602.0
1977,GTM,65+,female,83877.0
1977,GTM,65+,male,79094.0
1977,GIN,0-14,female,994337.0
1977,GIN,0-14,male,1011517.0
1977,GIN,15-64,female,1343099.0
1977,GIN,15-64,male,1258896.0
1977,GIN,65+,female,104513.0
1977,GIN,65+,male,88765.0
1977,GNB,0-14,female,159049.0
1977,GNB,0-14,male,165026.0
1977,GNB,15-64,female,204772.0
1977,GNB,15-64,male,177073.0
1977,GNB,65+,female,16652.0
1977,GNB,65+,male,19216.0
1977,GUY,0-14,female,165660.0
1977,GUY,0-14,male,167504.0
1977,GUY,15-64,female,200565.0
1977,GUY,15-64,male,196712.0
1977,GUY,65+,female,14959.0
1977,GUY,65+,male,13255.0
1977,HTI,0-14,female,1088191.0
1977,HTI,0-14,male,1087284.0
1977,HTI,15-64,female,1486687.0
1977,HTI,15-64,male,1418194.0
1977,HTI,65+,female,127418.0
1977,HTI,65+,male,91703.0
1977,HND,0-14,female,797031.0
1977,HND,0-14,male,815220.0
1977,HND,15-64,female,838137.0
1977,HND,15-64,male,843755.0
1977,HND,65+,female,56576.0
1977,HND,65+,male,47937.0
1977,HKG,0-14,female,639913.0
1977,HKG,0-14,male,671774.0
1977,HKG,15-64,female,1426003.0
1977,HKG,15-64,male,1584068.0
1977,HKG,65+,female,164125.0
1977,HKG,65+,male,97817.0
1977,HUN,0-14,female,1092199.0
1977,HUN,0-14,male,1158580.0
1977,HUN,15-64,female,3574770.0
1977,HUN,15-64,male,3432929.0
1977,HUN,65+,female,819891.0
1977,HUN,65+,male,569663.0
1977,ISL,0-14,female,31362.0
1977,ISL,0-14,male,32885.0
1977,ISL,15-64,female,67005.0
1977,ISL,15-64,male,69536.0
1977,ISL,65+,female,11482.0
1977,ISL,65+,male,9529.0
1977,IND,0-14,female,124897864.0
1977,IND,0-14,male,133375659.0
1977,IND,15-64,female,172179319.0
1977,IND,15-64,male,185370290.0
1977,IND,65+,female,12524840.0
1977,IND,65+,male,12453130.0
1977,IDN,0-14,female,28398218.0
1977,IDN,0-14,male,29106319.0
1977,IDN,15-64,female,38598219.0
1977,IDN,15-64,male,37542361.0
1977,IDN,65+,female,2643906.0
1977,IDN,65+,male,2244518.0
1977,IRN,0-14,female,7455183.0
1977,IRN,0-14,male,7972019.0
1977,IRN,15-64,female,9370951.0
1977,IRN,15-64,male,9954297.0
1977,IRN,65+,female,606951.0
1977,IRN,65+,male,573780.0
1977,IRQ,0-14,female,2855449.0
1977,IRQ,0-14,male,2972731.0
1977,IRQ,15-64,female,3025267.0
1977,IRQ,15-64,male,2925449.0
1977,IRQ,65+,female,323640.0
1977,IRQ,65+,male,228510.0
1977,IRL,0-14,female,494213.0
1977,IRL,0-14,male,518975.0
1977,IRL,15-64,female,944972.0
1977,IRL,15-64,male,971585.0
1977,IRL,65+,female,192857.0
1977,IRL,65+,male,159599.0
1977,IMN,0-14,female,6032.0
1977,IMN,0-14,male,6461.0
1977,IMN,15-64,female,18771.0
1977,IMN,15-64,male,17639.0
1977,IMN,65+,female,7477.0
1977,IMN,65+,male,5186.0
1977,ISR,0-14,female,579656.0
1977,ISR,0-14,male,609962.0
1977,ISR,15-64,female,1078908.0
1977,ISR,15-64,male,1048733.0
1977,ISR,65+,female,153011.0
1977,ISR,65+,male,142731.0
1977,ITA,0-14,female,6483568.0
1977,ITA,0-14,male,6803285.0
1977,ITA,15-64,female,18163705.0
1977,ITA,15-64,male,17462697.0
1977,ITA,65+,female,4123996.0
1977,ITA,65+,male,2918159.0
1977,JAM,0-14,female,427938.0
1977,JAM,0-14,male,435262.0
1977,JAM,15-64,female,551921.0
1977,JAM,15-64,male,509082.0
1977,JAM,65+,female,83758.0
1977,JAM,65+,male,62695.0
1977,JPN,0-14,female,13238503.0
1977,JPN,0-14,male,13933557.0
1977,JPN,15-64,female,38945776.0
1977,JPN,15-64,male,38235998.0
1977,JPN,65+,female,5485695.0
1977,JPN,65+,male,4032471.0
1977,JOR,0-14,female,492366.0
1977,JOR,0-14,male,524898.0
1977,JOR,15-64,female,465698.0
1977,JOR,15-64,male,482559.0
1977,JOR,65+,female,26936.0
1977,JOR,65+,male,26545.0
1977,KAZ,0-14,female,2349530.0
1977,KAZ,0-14,male,2394559.0
1977,KAZ,15-64,female,4589599.0
1977,KAZ,15-64,male,4252801.0
1977,KAZ,65+,female,503365.0
1977,KAZ,65+,male,263411.0
1977,KEN,0-14,female,3746416.0
1977,KEN,0-14,male,3758687.0
1977,KEN,15-64,female,3400867.0
1977,KEN,15-64,male,3225859.0
1977,KEN,65+,female,142610.0
1977,KEN,65+,male,154379.0
1977,KIR,0-14,female,12530.0
1977,KIR,0-14,male,13255.0
1977,KIR,15-64,female,16598.0
1977,KIR,15-64,male,15656.0
1977,KIR,65+,female,1290.0
1977,KIR,65+,male,939.0
1977,PRK,0-14,female,3225055.0
1977,PRK,0-14,male,3362485.0
1977,PRK,15-64,female,5539261.0
1977,PRK,15-64,male,4751262.0
1977,PRK,65+,female,399131.0
1977,PRK,65+,male,215604.0
1977,KOR,0-14,female,6376489.0
1977,KOR,0-14,male,6908567.0
1977,KOR,15-64,female,10766687.0
1977,KOR,15-64,male,11018263.0
1977,KOR,65+,female,829197.0
1977,KOR,65+,male,512593.0
1977,XKX,0-14,female,294384.0
1977,XKX,0-14,male,303227.0
1977,XKX,15-64,female,405430.0
1977,XKX,15-64,male,407196.0
1977,XKX,65+,female,33565.0
1977,XKX,65+,male,30655.0
1977,KWT,0-14,female,248171.0
1977,KWT,0-14,male,273232.0
1977,KWT,15-64,female,288963.0
1977,KWT,15-64,male,428231.0
1977,KWT,65+,female,10172.0
1977,KWT,65+,male,9254.0
1977,KGZ,0-14,female,658314.0
1977,KGZ,0-14,male,679450.0
1977,KGZ,15-64,female,989487.0
1977,KGZ,15-64,male,932782.0
1977,KGZ,65+,female,110244.0
1977,KGZ,65+,male,53623.0
1977,LAO,0-14,female,666288.0
1977,LAO,0-14,male,682412.0
1977,LAO,15-64,female,845442.0
1977,LAO,15-64,male,821593.0
1977,LAO,65+,female,57470.0
1977,LAO,65+,male,45719.0
1977,LVA,0-14,female,251261.0
1977,LVA,0-14,male,261696.0
1977,LVA,15-64,female,875615.0
1977,LVA,15-64,male,774809.0
1977,LVA,65+,female,215084.0
1977,LVA,65+,male,106608.0
1977,LBN,0-14,female,541333.0
1977,LBN,0-14,male,570477.0
1977,LBN,15-64,female,768942.0
1977,LBN,15-64,male,754811.0
1977,LBN,65+,female,69308.0
1977,LBN,65+,male,57285.0
1977,LSO,0-14,female,267292.0
1977,LSO,0-14,male,267812.0
1977,LSO,15-64,female,361647.0
1977,LSO,15-64,male,345475.0
1977,LSO,65+,female,30412.0
1977,LSO,65+,male,17329.0
1977,LBR,0-14,female,387118.0
1977,LBR,0-14,male,385148.0
1977,LBR,15-64,female,465418.0
1977,LBR,15-64,male,477170.0
1977,LBR,65+,female,23078.0
1977,LBR,65+,male,28086.0
1977,LBY,0-14,female,682806.0
1977,LBY,0-14,male,706979.0
1977,LBY,15-64,female,669258.0
1977,LBY,15-64,male,746168.0
1977,LBY,65+,female,37595.0
1977,LBY,65+,male,38728.0
1977,LIE,0-14,female,3030.0
1977,LIE,0-14,male,3056.0
1977,LIE,15-64,female,8012.0
1977,LIE,15-64,male,8191.0
1977,LIE,65+,female,1280.0
1977,LIE,65+,male,873.0
1977,LTU,0-14,female,399384.0
1977,LTU,0-14,male,412531.0
1977,LTU,15-64,female,1138284.0
1977,LTU,15-64,male,1022222.0
1977,LTU,65+,female,236048.0
1977,LTU,65+,male,146567.0
1977,LUX,0-14,female,35011.0
1977,LUX,0-14,male,36720.0
1977,LUX,15-64,female,120638.0
1977,LUX,15-64,male,121056.0
1977,LUX,65+,female,28533.0
1977,LUX,65+,male,19400.0
1977,MAC,0-14,female,43803.0
1977,MAC,0-14,male,45587.0
1977,MAC,15-64,female,60500.0
1977,MAC,15-64,male,60889.0
1977,MAC,65+,female,15670.0
1977,MAC,65+,male,6500.0
1977,MDG,0-14,female,1904683.0
1977,MDG,0-14,male,1935415.0
1977,MDG,15-64,female,2017156.0
1977,MDG,15-64,male,2072686.0
1977,MDG,65+,female,149553.0
1977,MDG,65+,male,142747.0
1977,MWI,0-14,female,1289888.0
1977,MWI,0-14,male,1253320.0
1977,MWI,15-64,female,1519286.0
1977,MWI,15-64,male,1398360.0
1977,MWI,65+,female,86359.0
1977,MWI,65+,male,67770.0
1977,MYS,0-14,female,2391487.0
1977,MYS,0-14,male,2492747.0
1977,MYS,15-64,female,3391677.0
1977,MYS,15-64,male,3363860.0
1977,MYS,65+,female,203094.0
1977,MYS,65+,male,192847.0
1977,MDV,0-14,female,33529.0
1977,MDV,0-14,male,35967.0
1977,MDV,15-64,female,35830.0
1977,MDV,15-64,male,42694.0
1977,MDV,65+,female,1366.0
1977,MDV,65+,male,2543.0
1977,MLI,0-14,female,1517960.0
1977,MLI,0-14,male,1527736.0
1977,MLI,15-64,female,1902866.0
1977,MLI,15-64,male,1897885.0
1977,MLI,65+,female,130725.0
1977,MLI,65+,male,113807.0
1977,MLT,0-14,female,35553.0
1977,MLT,0-14,male,37489.0
1977,MLT,15-64,female,106520.0
1977,MLT,15-64,male,97820.0
1977,MLT,65+,female,17055.0
1977,MLT,65+,male,12533.0
1977,MHL,0-14,female,6563.0
1977,MHL,0-14,male,7103.0
1977,MHL,15-64,female,6447.0
1977,MHL,15-64,male,6820.0
1977,MHL,65+,female,520.0
1977,MHL,65+,male,453.0
1977,MRT,0-14,female,307829.0
1977,MRT,0-14,male,311501.0
1977,MRT,15-64,female,353333.0
1977,MRT,15-64,male,340737.0
1977,MRT,65+,female,21696.0
1977,MRT,65+,male,18671.0
1977,MUS,0-14,female,159697.0
1977,MUS,0-14,male,168981.0
1977,MUS,15-64,female,270385.0
1977,MUS,15-64,male,284614.0
1977,MUS,65+,female,21905.0
1977,MUS,65+,male,15797.0
1977,MEX,0-14,female,14464860.0
1977,MEX,0-14,male,14806819.0
1977,MEX,15-64,female,15768855.0
1977,MEX,15-64,male,15488207.0
1977,MEX,65+,female,946801.0
1977,MEX,65+,male,832950.0
1977,FSM,0-14,female,16473.0
1977,FSM,0-14,male,17241.0
1977,FSM,15-64,female,17390.0
1977,FSM,15-64,male,17593.0
1977,FSM,65+,female,1215.0
1977,FSM,65+,male,841.0
1977,MDA,0-14,female,351440.0
1977,MDA,0-14,male,352410.0
1977,MDA,15-64,female,939383.0
1977,MDA,15-64,male,792051.0
1977,MDA,65+,female,120780.0
1977,MDA,65+,male,70235.0
1977,MCO,0-14,female,1829.0
1977,MCO,0-14,male,1909.0
1977,MCO,15-64,female,8700.0
1977,MCO,15-64,male,7872.0
1977,MCO,65+,female,3605.0
1977,MCO,65+,male,2358.0
1977,MNG,0-14,female,354192.0
1977,MNG,0-14,male,352573.0
1977,MNG,15-64,female,395920.0
1977,MNG,15-64,male,393872.0
1977,MNG,65+,female,45679.0
1977,MNG,65+,male,34010.0
1977,MNE,0-14,female,80486.0
1977,MNE,0-14,male,81279.0
1977,MNE,15-64,female,182101.0
1977,MNE,15-64,male,169879.0
1977,MNE,65+,female,25996.0
1977,MNE,65+,male,17835.0
1977,MAR,0-14,female,3994856.0
1977,MAR,0-14,male,4157003.0
1977,MAR,15-64,female,4719896.0
1977,MAR,15-64,male,4619833.0
1977,MAR,65+,female,282987.0
1977,MAR,65+,male,240181.0
1977,MOZ,0-14,female,2235137.0
1977,MOZ,0-14,male,2296753.0
1977,MOZ,15-64,female,2864123.0
1977,MOZ,15-64,male,2515633.0
1977,MOZ,65+,female,169936.0
1977,MOZ,65+,male,143394.0
1977,MMR,0-14,female,6117080.0
1977,MMR,0-14,male,6370629.0
1977,MMR,15-64,female,8811064.0
1977,MMR,15-64,male,8792633.0
1977,MMR,65+,female,707675.0
1977,MMR,65+,male,556885.0
1977,NAM,0-14,female,212648.0
1977,NAM,0-14,male,209325.0
1977,NAM,15-64,female,245405.0
1977,NAM,15-64,male,225970.0
1977,NAM,65+,female,22091.0
1977,NAM,65+,male,15664.0
1977,NRU,0-14,female,1094.0
1977,NRU,0-14,male,1192.0
1977,NRU,15-64,female,1659.0
1977,NRU,15-64,male,3109.0
1977,NRU,65+,female,37.0
1977,NRU,65+,male,70.0
1977,NPL,0-14,female,2885159.0
1977,NPL,0-14,male,3022406.0
1977,NPL,15-64,female,3987561.0
1977,NPL,15-64,male,4104071.0
1977,NPL,65+,female,273457.0
1977,NPL,65+,male,226521.0
1977,NLD,0-14,female,1635216.0
1977,NLD,0-14,male,1713115.0
1977,NLD,15-64,female,4442003.0
1977,NLD,15-64,male,4535387.0
1977,NLD,65+,female,889885.0
1977,NLD,65+,male,640580.0
1977,NCL,0-14,female,28362.0
1977,NCL,0-14,male,29317.0
1977,NCL,15-64,female,38542.0
1977,NCL,15-64,male,42987.0
1977,NCL,65+,female,2845.0
1977,NCL,65+,male,2546.0
1977,NZL,0-14,female,442837.0
1977,NZL,0-14,male,461889.0
1977,NZL,15-64,female,958255.0
1977,NZL,15-64,male,973345.0
1977,NZL,65+,female,163120.0
1977,NZL,65+,male,120754.0
1977,NIC,0-14,female,702251.0
1977,NIC,0-14,male,711449.0
1977,NIC,15-64,female,760904.0
1977,NIC,15-64,male,741449.0
1977,NIC,65+,female,43543.0
1977,NIC,65+,male,32938.0
1977,NER,0-14,female,1304350.0
1977,NER,0-14,male,1345088.0
1977,NER,15-64,female,1489704.0
1977,NER,15-64,male,1379163.0
1977,NER,65+,female,60175.0
1977,NER,65+,male,41238.0
1977,NGA,0-14,female,14731591.0
1977,NGA,0-14,male,14789237.0
1977,NGA,15-64,female,18063622.0
1977,NGA,15-64,male,17503317.0
1977,NGA,65+,female,1198188.0
1977,NGA,65+,male,948635.0
1977,MKD,0-14,female,274133.0
1977,MKD,0-14,male,293124.0
1977,MKD,15-64,female,608296.0
1977,MKD,15-64,male,565465.0
1977,MKD,65+,female,60655.0
1977,MKD,65+,male,51465.0
1977,MNP,0-14,female,3308.0
1977,MNP,0-14,male,3400.0
1977,MNP,15-64,female,3971.0
1977,MNP,15-64,male,4651.0
1977,MNP,65+,female,237.0
1977,MNP,65+,male,221.0
1977,NOR,0-14,female,458344.0
1977,NOR,0-14,male,481788.0
1977,NOR,15-64,female,1251421.0
1977,NOR,15-64,male,1280638.0
1977,NOR,65+,female,326877.0
1977,NOR,65+,male,244139.0
1977,OMN,0-14,female,200270.0
