year,country_code,pop_density,net_migration,birth_rate,death_rate,rural_pop,urban_pop
1961,PNG,4.518233007993641,-10409.0,44.883,16.463,1963791.0,82336.0
1961,POL,97.828855006693,-20044.0,20.9,7.6,15423370.0,14540630.0
1961,PRT,97.58815300546448,-112768.0,24.4,11.2,5773339.0,3155977.0
1961,PRY,4.851230807953687,-16972.0,42.312,10.385,1239893.0,687501.0
1961,PSE,,-18224.0,,,,
1961,QAT,3.417743324720069,3186.0,44.926,10.733,5677.0,34003.0
1961,ROU,80.55591733958497,-54642.0,17.5,8.7,12080581.0,6474669.0
1961,RUS,,-204349.0,22.451,7.517,55009623.0,66226377.0
1961,RWA,125.93348196189704,-20508.0,51.954,19.106,3024325.0,82454.0
1961,SDN,,3904.0,47.595,16.03,7665064.0,969877.0
1961,SEN,17.848517114215966,9549.0,50.318,24.907,2623844.0,812531.0
1961,SLB,5.105823508395856,-1016.0,46.654,16.866,134283.0,8629.0
1961,SLE,31.923344416735937,-2947.0,48.123,30.754,1891701.0,412526.0
1961,SLV,137.6506474820144,-4159.0,46.975,17.493,1764285.0,1105731.0
1961,SRB,,6422.0,17.988,8.859,4678876.0,2010201.0
1961,SSD,,1194.0,52.287,37.107,2716648.0,260076.0
1961,STP,71.56979166666666,-960.0,44.637,20.512,57161.0,11546.0
1961,SUR,1.6995518156428846,660.0,44.357,13.707,143769.0,129022.0
1961,SVK,,4812.0,20.8,7.5,2768470.0,1423197.0
1961,SVN,,-306.0,18.2,8.8,1130127.0,464004.0
1961,SWE,18.46124500018044,14401.0,13.9,9.8,2008215.0,5511783.0
1961,SWZ,20.538604651162792,-2270.0,47.353,18.306,337950.0,15314.0
1961,SYC,93.23695652173912,-153.0,36.908,12.648,30573.0,12316.0
1961,SYR,26.20233975405376,-11237.0,47.31,15.852,3014530.0,1800936.0
1961,TCD,2.4697992063492062,-760.0,45.798,25.348,2895293.0,216654.0
1961,TGO,31.30569957712815,-14858.0,48.031,21.824,1516440.0,186277.0
1961,THA,54.12189316682652,14968.0,43.582,14.608,22180821.0,5469513.0
1961,TJK,,3291.0,47.711,16.461,1449591.0,732214.0
1961,TKM,,1372.0,47.472,17.002,906073.0,789327.0
1961,TLS,31.9630800268998,0.0,45.31,29.888,426607.0,48684.0
1961,TON,94.49583333333334,-401.0,43.858,10.276,55839.0,12198.0
1961,TTO,168.2541910331384,-8200.0,37.814,8.25,561009.0,302135.0
1961,TUN,27.782427909371783,-61369.0,47.714,21.891,2678250.0,1638028.0
1961,TUR,37.835372841495264,-26187.0,45.195,17.141,19782446.0,9336792.0
1961,TUV,188.26666666666668,-77.0,38.813,17.539,4719.0,929.0
1961,TZA,11.501338902686836,8338.0,49.136,20.981,9638351.0,549535.0
1961,UGA,39.34846604274061,-7893.0,48.215,18.593,7499218.0,362999.0
1961,UKR,,51625.0,19.738,8.019,22766649.0,20633117.0
1961,URY,14.638578448177352,703.0,21.814,9.724,500572.0,2061472.0
1961,USA,20.05587970686628,580333.0,23.3,9.3,54414785.0,129276215.0
1961,UZB,,48168.0,47.975,15.121,5601417.0,2916294.0
1961,VEN,9.586661753868828,6069.0,44.142,9.597,3139258.0,5316657.0
1961,VNM,102.64235153153707,0.0,35.639,11.724,28387343.0,5021716.0
1961,VUT,5.435931091058245,0.0,44.169,15.92,59251.0,7013.0
1961,WSM,40.8113074204947,-1349.0,50.478,12.398,93568.0,21928.0
1961,XKX,,440.0,42.94,17.797,,
1961,YEM,10.711275261851998,-3503.0,56.195,33.245,5120304.0,534928.0
1961,ZAF,13.93798893734183,57728.0,39.74,13.844,8996258.0,7911777.0
1961,ZMB,4.377360470278051,-4043.0,48.922,16.25,2637404.0,616682.0
1961,ZWE,10.160012924906294,-8204.0,47.292,13.827,3426484.0,503917.0
1962,AGO,4.294786235662148,-77265.0,52.226,27.871,4754413.0,599897.0
1962,ALB,62.456897810218976,2325.0,39.056,13.857,1180553.0,530766.0
1962,ARE,2.040918051253168,3212.0,39.622,12.713,35877.0,109069.0
1962,ARG,7.700009135123087,31449.0,23.753,8.712,5317234.0,15755304.0
1962,ARM,,13898.0,37.669,12.333,935715.0,1055974.0
1962,AUS,1.3982791611887064,58315.0,22.1,8.7,1909068.0,8832932.0
1962,AUT,86.40164808531266,1509.0,18.7,12.7,2505220.0,4624644.0
1962,AZE,,-183.0,46.637,14.026,1998044.0,2170106.0
1962,BDI,113.23765576323989,-15378.0,46.95,21.258,2845306.0,62637.0
1962,BEL,,14829.0,16.8,12.2,675039.0,8545539.0
1962,BEN,23.099139765874423,-4844.0,47.113,27.278,2331951.0,272708.0
1962,BFA,17.98125730994152,-26040.0,46.644,26.61,4678952.0,240720.0
1962,BGD,421.61132365368366,26533.0,49.102,20.239,51863781.0,3017365.0
1962,BGR,72.43013649100605,499.0,16.7,8.7,4768184.0,3244762.0
1962,BIH,,-21531.0,33.028,10.26,2711135.0,696397.0
1962,BLR,,-32996.0,22.771,7.811,5456899.0,2895029.0
1962,BLZ,4.21052170100833,-450.0,42.807,11.974,44746.0,51296.0
1962,BOL,3.56087233453337,-4026.0,43.856,22.057,2416449.0,1441044.0
1962,BRA,9.196462729746091,-7171.0,42.698,12.949,39893871.0,36971452.0
1962,BTN,5.0860603985189305,2096.0,48.599,26.305,228133.0,9503.0
1962,BWA,0.953162881795564,-4028.0,46.032,15.473,523257.0,16929.0
1962,CAF,2.838156923175704,474.0,43.292,24.215,1389420.0,378695.0
1962,CAN,2.076160074239397,35373.0,25.2,7.7,5492247.0,13121753.0
1962,CHE,141.00928455778185,82798.0,18.7,9.9,1586363.0,3987452.0
1962,CHL,11.427966785558658,-28023.0,34.284,10.64,2597126.0,5899933.0
1962,CHN,70.91523979442388,-31305.0,37.01,10.02,551084460.0,114685540.0
1962,CIV,12.443204402515724,39670.0,54.539,26.252,3157242.0,799697.0
1962,CMR,11.293647267880942,0.0,43.853,22.081,4534731.0,803889.0
1962,COD,7.091031957830661,39431.0,47.357,23.507,12418658.0,3657066.0
1962,COG,3.259663250366032,0.0,43.158,16.799,745326.0,367849.0
1962,COL,14.960819287967553,-50108.0,44.919,11.183,8441768.0,8157261.0
1962,COM,109.99570123589469,-1667.0,49.283,24.089,175657.0,29045.0
1962,CPV,55.066749379652606,904.0,46.515,17.368,183696.0,38223.0
1962,CRI,27.995397571484528,934.0,43.885,8.175,937659.0,491786.0
1962,CYP,65.09372294372294,-3441.0,25.494,9.774,380884.0,220582.0
1962,CZE,,-6886.0,13.9,10.8,3796447.0,5828213.0
1962,DEU,212.02928422077736,276505.0,17.8,11.9,20903401.0,53122383.0
1962,DJI,4.0242881794650565,1695.0,46.907,19.698,44198.0,49085.0
1962,DNK,116.193175,3900.0,16.7,9.8,1157609.0,3490118.0
1962,DOM,72.03345063133926,-15389.0,50.196,14.857,2363781.0,1116155.0
1962,DZA,4.954684810264764,-112676.0,48.938,24.88,7881263.0,3919508.0
1962,ECU,17.552626065597458,-1315.0,43.39,14.385,3155609.0,1703660.0
1962,EGY,28.466535737606108,25696.0,46.018,20.605,17392125.0,10944888.0
1962,ESP,62.07404457961504,-45211.0,21.1,8.7,12934262.0,18089104.0
1962,EST,,8248.0,16.1,10.9,508171.0,733452.0
1962,ETH,,8960.0,48.453,23.363,20920873.0,1544253.0
1962,FIN,14.745864933188876,-6852.0,18.1,9.5,1924044.0,2567399.0
1962,FJI,23.565188834154352,-889.0,43.326,9.813,297832.0,132704.0
1962,FRA,88.37202455959647,141634.0,18.6,11.2,17667496.0,30722020.0
1962,FSM,,193.0,43.712,12.483,35682.0,10536.0
1962,GAB,2.03612760507626,0.0,32.648,20.051,421849.0,102800.0
