year,country_code,hospital_beds,physicians,expenditure
2017,GTM,0.45,0.286,6.13563824
2017,GUY,1.74,,4.3191123
2017,HND,0.64,0.303,7.00668859
2017,HTI,,,3.8199389
2017,HUN,7.02,3.325,6.74387121
2017,IDN,1.15,0.377,2.90417194
2017,IND,1.67,,2.93597651
2017,IRN,1.91,1.078,7.83454609
2017,IRQ,1.05,0.794,4.04064989
2017,ISL,3.06,3.871,8.3243084
2017,ISR,3.16,3.452,7.17605686
2017,ITA,3.21,4.025,8.67773914
2017,JAM,1.71,,6.14859295
2017,JOR,1.45,2.226,7.10953665
2017,JPN,13.05,,10.65627098
2017,KEN,,,3.98597503
2017,KIR,,,9.68424225
2017,LAO,1.58,0.441,2.52606821
2017,LBN,2.73,2.261,7.80396605
2017,LBR,,0.052,10.44921875
2017,LCA,1.31,0.655,4.36800241
2017,LKA,3.87,0.911,3.33093429
2017,LSO,,,10.57478237
2017,LUX,4.66,2.985,5.13535357
2017,MAR,1.0,0.732,4.98920393
2017,MDG,,,4.80225945
2017,MLI,0.23,0.116,3.67425752
2017,MLT,4.38,3.869,8.73092651
2017,MMR,1.05,0.882,5.08065701
2017,MNG,7.72,3.416,4.33954191
2017,MOZ,0.76,0.076,7.80532169
2017,MRT,,0.19,3.41947556
2017,MUS,3.51,2.261,5.59857273
2017,MWI,,,7.58438921
2017,MYS,1.91,1.809,3.71472311
2017,NER,0.18,0.022,5.57609606
2017,NGA,,,3.74762511
2017,NIC,0.89,0.975,8.32754421
2017,NLD,3.26,3.588,10.1082983
2017,NOR,3.6,4.735,10.22983646
2017,NPL,0.21,0.892,4.72170973
2017,PAK,0.52,0.961,2.7863009
2017,PAN,2.15,1.59,7.16492653
2017,PER,1.62,,4.82783127
2017,PHL,0.99,0.669,3.96042776
2017,POL,6.53,2.343,6.58342791
2017,PRT,3.39,5.115,9.30583763
2017,PRY,0.89,,6.60902548
2017,ROU,6.85,2.91,5.1887908
2017,RWA,0.72,0.135,6.3665309
2017,SDN,0.74,0.263,5.91767406
2017,SEN,,0.07,4.16359377
2017,SLB,,,4.16556406
2017,SLE,,,9.3997612
2017,SLV,1.06,,8.42286873
2017,STP,,,7.46631384
2017,SUR,2.86,1.15,5.32285929
2017,SWE,2.21,4.269,10.78509998
2017,SWZ,,0.181,6.98103714
2017,SYC,2.97,,4.47661018
2017,SYR,1.4,,3.81525493
2017,TCD,0.45,0.043,3.51023412
2017,TGO,0.65,0.074,6.50210476
2017,THA,2.13,0.788,3.85276842
2017,TON,,,5.49119568
2017,TTO,2.41,3.15,6.51309872
2017,TUN,1.78,1.261,6.18557453
2017,TUR,2.75,1.827,4.17974997
2017,TZA,,,4.07779312
2017,UGA,,0.172,3.99852037
2017,URY,2.44,4.961,8.71701717
2017,USA,2.82,,16.7530098
2017,VEN,0.91,1.664,
2017,VUT,,,2.88111997
2017,WSM,,,5.16346788
2017,YEM,0.71,,4.84769869
2017,ZMB,,,4.78156233
2017,ZWE,,0.179,6.17278528
2017,BGD,0.85,0.536,2.36720181
2017,CHN,4.34,2.006,5.06592178
2017,PNG,,,2.22970986
2017,ZAF,,0.788,7.97711229
2017,ARE,1.48,2.548,4.00854969
2017,CZE,6.67,4.0676,7.33911419
2017,DNK,2.62,4.129,10.09825516
2017,ESP,2.97,3.878,8.94652462
2017,FIN,3.75,3.489,9.12670135
2017,FRA,6.23,3.274,11.37063789
2017,GEO,4.0,6.515,6.95936155
2017,MDV,4.94,1.837,9.26917839
2017,MKD,4.2,2.945,6.43909454
2017,QAT,0.94,,3.21237087
2017,ARM,4.37,2.972,10.36270332
2017,AZE,3.94,3.164,4.07396507
2017,BIH,2.39,2.156,8.81797314
2017,BLR,9.78,4.33,5.75974846
2017,EST,4.61,3.468,6.59727049
2017,HRV,5.46,6.624,6.61199808
2017,IRL,2.99,3.282,7.10795546
2017,KAZ,5.43,3.939,3.05244446
2017,KGZ,4.4,,6.18586349
2017,KOR,12.25,2.342,7.04771852
2017,LTU,6.39,4.437,6.4444623
2017,LVA,5.53,3.184,5.96542788
2017,MDA,5.78,3.299,7.1278038
2017,MEX,0.99,2.42,5.3117938
2017,SVN,4.43,3.054,8.18480873
2017,TKM,4.21,2.147,5.82361221
2017,UKR,6.92,,7.44187737
2017,UZB,4.25,2.672,4.83789968
2017,VNM,2.55,,4.99014759
2017,BTN,1.69,0.31,3.1345315
2017,COM,,,5.26807451
2017,RUS,7.25,4.078,5.35889816
2017,SVK,5.82,3.421,6.75699091
2017,TJK,4.49,2.097,6.85399008
2017,FSM,,,12.46886253
2017,MHL,,,12.08143997
2017,NAM,,0.601,8.72573948
2017,NRU,,,11.4886446
2017,PSE,,1.774,9.1223526
2017,MNE,3.8,2.623,7.98255396
2017,SRB,5.27,2.783,8.22039318
2017,TUV,,,24.07940674
2017,TLS,,0.751,6.75752544
2017,SSD,,,15.957304
2018,AGO,,0.211,2.59482241
2018,ALB,2.84,,6.66844559
2018,ARG,3.71,,10.29146862
2018,AUS,,3.747,10.05163097
2018,AUT,7.27,5.216,10.34885597
2018,BDI,,0.094,7.29396152
2018,BEL,5.61,3.124,10.86121368
2018,BEN,0.46,0.076,2.88632035
2018,BFA,,0.083,4.9995389
2018,BGR,7.47,4.162,7.33192015
2018,BLZ,1.03,1.081,4.76723623
2018,BOL,1.25,,6.60399437
2018,BRA,2.26,,9.46475029
2018,BWA,2.35,0.377,6.04010344
2018,CAF,,0.066,10.99526691
2018,CAN,2.56,2.428,10.94313335
2018,CHE,4.63,4.339,11.19891071
2018,CHL,2.07,2.595,9.15040398
2018,CIV,,0.22,3.0916779
2018,CMR,,0.13,3.61970162
2018,COD,,0.362,3.24127173
2018,COG,,0.1,1.75584984
2018,COL,1.73,2.231,7.62541389
2018,CPV,1.97,0.791,4.76032305
2018,CRI,1.11,2.216,7.28587723
2018,CYP,2.27,2.908,6.82599831
2018,DEU,7.98,4.311,11.47314644
2018,DJI,1.42,,2.51871514
2018,DOM,1.24,1.429,4.12601566
2018,DZA,,1.732,5.93238592
2018,ECU,1.4,2.345,7.83214045
2018,EGY,1.26,0.73,4.74892998
2018,ETH,,0.076,3.30371761
2018,FJI,,,4.10572624
2018,GAB,,0.624,2.75235105
2018,GBR,2.5,2.834,9.73837566
2018,GHA,,0.143,2.43001175
2018,GIN,,0.222,3.73843002
2018,GMB,,0.122,3.23713565
2018,GNB,,0.3,7.28224373
2018,GRC,4.24,6.161,8.12024307
2018,GRD,3.18,1.314,4.58373737
2018,GTM,0.44,0.363,6.10662699
2018,GUY,1.69,1.804,4.90492535
2018,HND,0.64,,7.22820663
2018,HTI,5.26,0.237,4.31650305
2018,HUN,6.95,3.384,6.57987547
2018,IDN,1.16,0.425,2.86757827
2018,IND,1.65,0.678,2.8584938
2018,IRN,1.95,1.514,7.73915195
2018,IRQ,1.05,0.67,4.12989378
2018,ISL,2.87,3.891,8.43817616
2018,ISR,3.12,3.499,7.22799444
2018,ITA,3.17,4.013,8.68187714
2018,JAM,1.7,0.55,5.96798849
2018,JOR,1.41,,6.98295021
2018,JPN,13.0,2.498,10.73988247
2018,KEN,,0.161,4.09903383
2018,KIR,,,10.89694214
2018,LAO,1.47,0.362,2.24630046
2018,LBN,2.73,2.425,8.07092381
2018,LBR,1.64,0.142,10.78197193
2018,LCA,,,4.17934036
2018,LKA,3.93,0.988,3.6418879
2018,LSO,,0.454,11.1686039
2018,LUX,4.51,,5.27988529
2018,MAR,,,4.94516659
2018,MDG,,0.195,4.22160387
2018,MLI,0.25,0.123,3.73249912
2018,MLT,4.25,3.916,8.5073843
2018,MMR,1.05,0.69,4.89992189
2018,MNG,7.86,3.53,4.53449297
2018,MOZ,0.76,0.084,7.97903347
2018,MRT,,0.199,2.88362551
2018,MUS,3.54,1.849,5.60310221
2018,MWI,,0.15,6.88249922
2018,MYS,1.93,1.888,3.75944281
2018,NER,0.24,0.036,5.30310822
2018,NGA,,0.376,3.09069347
2018,NIC,0.92,0.664,8.4993515
2018,NLD,3.17,3.661,10.01993561
2018,NOR,3.53,4.857,9.96037865
2018,NPL,0.25,0.738,4.52808428
2018,PAK,0.51,0.947,2.82844949
2018,PAN,1.96,1.61,7.60132933
2018,PER,1.59,1.36,5.09981441
2018,PHL,0.95,0.701,3.9538188
2018,POL,6.44,2.324,6.3129096
2018,PRT,3.44,5.294,9.4126482
2018,PRY,0.9,1.462,6.74497652
2018,ROU,6.92,3.026,5.51800871
2018,RWA,0.72,0.132,6.65483093
2018,SDN,0.66,,4.46358299
2018,SEN,,,4.43182087
2018,SLB,,,3.86440825
2018,SLE,,0.072,8.28987598
2018,SLV,1.07,2.936,8.322752
2018,STP,,,5.91960287
2018,SUR,2.88,0.795,6.68946934
2018,SWE,2.14,4.327,10.94106293
2018,SWZ,,0.24,7.31937742
2018,SYC,3.24,2.328,4.56915951
2018,SYR,1.26,,3.86612964
2018,TCD,,0.052,3.2893219
2018,TGO,0.65,0.076,6.16073656
2018,THA,2.1,0.786,3.87040329
2018,TON,,,5.98711967
2018,TTO,2.38,3.849,6.46674252
2018,TUN,1.79,,5.9375186
2018,TUR,2.8,1.849,4.12101603
2018,TZA,0.43,0.05,4.32878637
2018,UGA,,0.414,4.02143908
2018,URY,2.49,,8.90014267
2018,USA,2.78,2.57,16.61530876
2018,VEN,1.09,,2.41691327
2018,VUT,,,3.44045591
2018,WSM,,,4.7755332
2018,YEM,,,5.27201796
2018,ZMB,,0.225,4.76996708
2018,ZWE,,0.201,4.65527105
2018,BGD,0.88,0.573,2.31622243
2018,CHN,4.6,2.124,5.16790485
2018,PNG,,0.065,2.30051899
2018,ZAF,,0.759,8.08196545
2018,ARE,1.63,2.664,4.09854221
2018,CZE,6.68,4.074,7.46030998
2018,DNK,2.62,4.215,10.09764194
2018,ESP,2.97,4.021,8.9985857
2018,FIN,3.61,3.503,9.04514217
2018,FRA,6.16,3.276,11.21033764
2018,GEO,4.24,7.555,6.99180031
2018,MDV,4.95,1.799,7.43627834
2018,MKD,4.14,3.011,6.45699358
2018,QAT,1.03,2.499,2.96176219
2018,ARM,4.28,2.968,10.00543404
2018,AZE,3.9,3.2,3.83661342
2018,BIH,2.38,2.235,8.76100445
2018,BLR,9.71,4.386,5.52699471
2018,EST,4.53,3.483,6.6912818
2018,HRV,5.52,6.766,6.69267464
2018,IRL,2.99,3.302,6.47943211
2018,KAZ,5.31,3.931,2.8178606
2018,KGZ,4.28,,5.01030922
2018,KOR,12.42,2.385,7.46262026
2018,LTU,6.27,4.479,6.53038597
2018,LVA,5.47,3.289,6.18867874
2018,MDA,5.77,3.474,6.70760345
2018,MEX,0.98,2.467,5.23821402
2018,SVN,4.36,3.13,8.27693176
2018,TKM,4.19,2.162,5.55298042
2018,UKR,6.79,,7.51989269
2018,UZB,4.73,2.768,5.05427122
2018,VNM,,,5.02678823
2018,BTN,1.72,0.42,3.06896734
2018,COM,,0.283,4.90318584
2018,RUS,7.17,4.119,5.35520792
2018,SVK,5.7,3.521,6.66639853
2018,TJK,4.43,2.09,7.01381588
2018,FSM,,,11.96551991
2018,MHL,,,14.5333004
2018,NAM,,0.335,8.28609943
2018,NRU,,,11.10239792
2018,PSE,,2.168,9.65617657
2018,MNE,3.86,2.74,8.34355545
2018,SRB,5.3,2.801,8.53168106
2018,TUV,,,18.36379242
2018,TLS,,0.726,6.36952639
2018,SSD,,0.04,10.05650043
2019,AGO,0.75,,2.47518778
2019,ALB,2.85,1.651,6.86214113
2019,ARG,3.71,4.0685,10.1555109
2019,AUS,,3.827,10.21285057
2019,AUT,7.19,5.291,10.48753643
2019,BDI,,,9.05010796
2019,BEL,5.56,3.157,10.75969219
2019,BEN,0.42,0.062,2.50914454
2019,BFA,,0.091,5.36802721
2019,BGR,7.66,4.19,7.09237671
2019,BLZ,,,4.84424496
2019,BOL,1.26,1.078,6.88792992
2019,BRA,2.24,2.303,9.61449146
2019,BWA,2.3,0.368,6.12193203
2019,CAF,,,7.76140118
2019,CAN,2.53,2.435,11.05897045
2019,CHE,4.59,4.35,11.42588997
2019,CHL,2.04,2.649,9.29919815
2019,CIV,,0.16,3.18916845
2019,CMR,,,3.65157914
2019,COD,,0.167,3.508039
2019,COG,,,2.34771276
2019,COL,1.74,2.304,7.77954912
2019,CPV,,,4.47111464
2019,CRI,1.09,2.337,7.2212491
2019,CYP,2.24,3.066,7.06576538
2019,DEU,7.91,4.394,11.71595001
2019,DJI,,,2.40641236
2019,DOM,1.25,1.433,4.23948717
2019,DZA,,0.987,5.41731071
2019,ECU,1.39,2.32,7.80768251
2019,EGY,1.22,0.709,4.5994668
2019,ETH,,0.051,3.24287128
2019,FJI,,,4.28229284
2019,GAB,,0.61,2.7768569
2019,GBR,2.45,2.942,9.95388126
2019,GHA,,0.103,3.25450468
2019,GIN,,,4.08876228
2019,GMB,0.94,0.075,3.14534926
2019,GNB,,,7.17018223
2019,GRC,4.24,6.247,8.1982832
2019,GRD,,,4.93189621
2019,GTM,0.47,,6.17443275
2019,GUY,2.18,,4.90331507
2019,HND,0.65,,7.28237152
2019,HTI,4.87,,3.91107917
2019,HUN,6.91,3.493,6.28167295
2019,IDN,1.18,0.467,2.87862897
2019,IND,1.63,,2.95299792
2019,IRN,1.86,,6.27398872
2019,IRQ,1.2,0.873,4.28182745
2019,ISL,2.8,3.891,8.63996315
2019,ISR,3.12,3.542,7.17438793
2019,ITA,3.16,4.051,8.65633965
2019,JAM,1.73,,6.09761
2019,JOR,1.36,2.513,7.07244635
2019,JPN,12.88,,10.96998405
2019,KEN,1.33,,4.36874676
2019,KIR,,,10.16600227
2019,LAO,1.69,0.364,2.60312223
2019,LBN,2.73,2.617,8.6936779
2019,LBR,,0.147,8.38325977
2019,LCA,,,4.17375898
2019,LKA,4.0,1.137,3.89904952
2019,LSO,,,21.96986771
2019,LUX,4.26,,5.46495819
2019,MAR,0.7,,4.9953146
2019,MDG,,,3.10129309
2019,MLI,,,3.82943797
2019,MLT,4.11,4.029,9.07641315
2019,MMR,1.04,0.751,4.07903337
2019,MNG,7.94,3.647,4.49497986
2019,MOZ,0.71,0.085,7.90207434
2019,MRT,,0.205,3.09176588
2019,MUS,3.63,2.538,5.69508171
2019,MWI,,,6.37021732
2019,MYS,1.94,2.06,3.83991051
2019,NER,0.29,0.038,5.66642094
2019,NGA,,0.367,2.98547053
2019,NIC,0.96,,8.50037098
2019,NLD,3.02,3.751,10.14039612
2019,NOR,3.47,4.968,10.43807507
2019,NPL,0.29,0.803,4.44524717
2019,PAK,0.51,1.084,2.84736943
2019,PAN,1.94,1.638,8.13541794
2019,PER,1.58,,5.1381588
2019,PHL,0.98,0.735,4.16646004
2019,POL,6.09,3.256,6.46008492
2019,PRT,3.51,5.45,9.51379871
2019,PRY,0.9,,7.16081905
2019,ROU,7.0,3.162,5.7142148
2019,RWA,0.72,0.116,6.26708555
2019,SDN,0.66,,4.57118368
2019,SEN,0.73,0.09,4.49531031
2019,SLB,,,4.43728065
2019,SLE,,0.032,9.12992668
2019,SLV,1.06,,8.80846119
2019,STP,2.89,0.489,5.48078823
2019,SUR,2.72,,8.52921391
2019,SWE,2.07,4.291,10.83224297
2019,SWZ,,,8.40033817
2019,SYC,3.25,2.107,4.35729456
2019,SYR,1.26,,3.94000149
2019,TCD,,0.053,3.38253808
2019,TGO,0.58,0.076,5.91268635
2019,THA,2.22,0.897,3.78911877
2019,TON,,1.019,5.42394543
2019,TTO,1.9,4.108,6.85251093
2019,TUN,1.79,1.28,6.02461243
2019,TUR,2.84,1.926,4.35954332
2019,TZA,0.61,,4.02387333
2019,UGA,,,3.79371166
2019,URY,2.47,,9.24069118
2019,USA,2.75,3.518,16.66125298
2019,VEN,0.93,,2.18563724
2019,VUT,,0.158,3.49615431
2019,WSM,,,5.64748573
2019,YEM,,,5.83812618
2019,ZMB,,0.239,6.75330257
2019,ZWE,,,3.23267817
2019,BGD,0.88,0.627,2.25762248
2019,CHN,4.83,2.258,5.3502779
2019,PNG,0.17,0.061,2.3253386
2019,ZAF,,0.799,8.24652576
2019,ARE,1.87,2.759,4.40291262
2019,CZE,6.66,4.119,7.61342955
2019,DNK,2.6,4.265,10.1524353
2019,ESP,2.95,4.404,9.1348772
2019,FIN,3.35,3.567,9.17142677
2019,FRA,6.1,3.31,11.09938431
2019,GEO,4.64,7.503,6.59411573
2019,MDV,6.36,2.161,7.65845585
2019,MKD,4.19,3.059,7.06654119
2019,QAT,1.12,,3.18468714
2019,ARM,4.18,3.117,11.3798008
2019,AZE,3.9,3.111,4.18188763
2019,BIH,2.34,2.318,8.92544365
2019,BLR,9.69,4.434,5.86133814
2019,EST,4.53,3.469,6.81699181
2019,HRV,5.58,6.931,6.7431674
2019,IRL,2.9,3.343,6.71554708
2019,KAZ,5.13,3.948,2.78745699
2019,KGZ,4.2,2.168,4.25461817
2019,KOR,12.42,2.457,8.1267519
2019,LTU,6.22,4.481,6.98445415
2019,LVA,5.42,3.263,6.63697243
2019,MDA,5.8,3.327,6.49662447
2019,MEX,0.97,2.474,5.29685831
2019,SVN,4.38,3.224,8.49057198
2019,TKM,4.13,2.162,5.5522337
2019,UKR,6.67,,7.09175062
2019,UZB,4.65,2.788,5.39747763
2019,VNM,,,4.97407484
2019,BTN,2.08,0.335,3.37511158
2019,COM,,,5.18044472
2019,RUS,7.07,4.187,5.64849091
2019,SVK,5.76,3.567,6.91964769
2019,TJK,4.35,2.064,6.9476676
2019,FSM,,,11.89308453
2019,MHL,,,15.0545578
2019,NAM,,0.368,8.39904404
2019,NRU,,,11.56155682
2019,PSE,,,9.18576908
2019,MNE,3.81,2.709,8.32983208
2019,SRB,5.34,,8.66552734
2019,TUV,,,22.02993393
2019,TLS,,0.776,6.02679253
2019,SSD,,0.033,9.03741074
2020,AGO,,,3.27488494
2020,ALB,2.91,1.883,7.50389433
2020,ARG,3.2,3.895,10.45030594
2020,AUS,,3.906,10.66040134
2020,AUT,7.06,5.324,11.31641102
2020,BDI,,0.07,10.71837234
2020,BEL,5.52,3.208,11.26481915
2020,BEN,0.47,,2.7123611
2020,BFA,0.2,0.096,6.57714844
2020,BGR,7.77,4.249,8.48235893
2020,BLZ,,,5.35447645
2020,BOL,1.36,0.952,8.0225811
2020,BRA,2.43,,9.62326527
2020,BWA,2.26,0.402,6.1213398
2020,CAF,,,8.98555374
2020,CAN,2.56,2.433,13.02419472
2020,CHE,4.48,4.389,12.00404072
2020,CHL,2.03,2.808,9.68910599
2020,CIV,,0.165,3.62327886
2020,CMR,,0.097,4.25051928
2020,COD,,,3.97694445
2020,COG,,,4.01775074
2020,COL,1.69,2.379,8.71432114
2020,CPV,,,6.63319778
2020,CRI,1.15,2.451,7.82545757
2020,CYP,,3.364,8.76033878
2020,DEU,7.8,4.459,12.6902256
2020,DJI,,,2.32228446
2020,DOM,1.42,1.949,4.93967104
2020,DZA,,,5.63831711
2020,ECU,1.32,2.308,8.6576252
2020,EGY,1.13,0.683,4.15384626
2020,ETH,,0.104,3.48096275
2020,FJI,,,5.28987408
2020,GAB,,0.594,3.41717625
2020,GBR,2.43,3.041,11.96547699
2020,GHA,,0.164,4.4331708
2020,GIN,,,3.90094519
2020,GMB,1.11,0.076,3.72824264
2020,GNB,,0.191,9.0293932
2020,GRC,,6.296,9.5242157
2020,GRD,,,5.3228159
2020,GTM,0.43,1.28,6.45951891
2020,GUY,2.25,1.405,5.4180727
2020,HND,0.71,0.489,9.03509808
2020,HTI,5.03,,3.22171092
2020,HUN,6.76,3.139,7.28760386
2020,IDN,1.4,0.627,3.42067289
2020,IND,1.62,0.727,3.34146094
2020,IRN,,,5.40149546
2020,IRQ,1.2,0.913,5.76473284
2020,ISL,2.83,4.317,9.67780685
2020,ISR,3.07,3.584,7.70120192
2020,ITA,3.18,3.997,9.62485981
2020,JAM,1.71,,6.62580395
2020,JOR,1.37,,7.11578226
2020,JPN,12.72,2.614,11.20903683
2020,KEN,,,4.49248838
2020,KIR,,,13.53000164
2020,LAO,1.27,0.357,2.05965185
2020,LBN,2.73,,7.57650805
2020,LBR,,0.153,12.90504265
2020,LCA,1.74,,6.75983715
2020,LKA,4.02,1.212,4.06134748
2020,LSO,,,10.45941448
2020,LUX,4.19,,5.76488066
2020,MAR,0.73,,5.59079361
2020,MDG,,,3.72316122
2020,MLI,,,3.47597885
2020,MLT,4.38,4.187,10.60137844
2020,MMR,1.06,,4.38807583
2020,MNG,8.22,3.774,4.6662488
2020,MOZ,0.7,0.083,7.54172373
2020,MRT,,0.208,3.00147843
2020,MUS,3.64,2.658,6.09606028
2020,MWI,,0.049,7.17979383
2020,MYS,1.97,2.228,4.08254337
2020,NER,0.27,0.034,6.17007589
2020,NGA,,,3.38063431
2020,NIC,0.94,,8.58996105
2020,NLD,2.91,3.849,11.22355747
2020,NOR,3.4,5.086,11.42416382
2020,NPL,0.28,0.846,5.2080965
2020,PAK,,,2.95273018
2020,PAN,1.92,1.629,10.21630001
2020,PER,1.64,,6.36273861
2020,PHL,0.99,0.752,5.16214037
2020,POL,6.11,3.281,6.49677992
2020,PRT,3.53,5.615,10.54770088
2020,PRY,1.01,1.133,7.67533064
2020,ROU,7.06,3.298,6.22618055
2020,RWA,0.74,,7.48696899
2020,SDN,0.66,,3.00965381
2020,SEN,,0.084,5.15119171
2020,SLB,,,4.89478445
2020,SLE,,0.07,9.32588673
2020,SLV,1.08,,8.95105076
2020,STP,,,7.32044411
2020,SUR,2.89,,6.67584229
2020,SWE,2.05,4.313,11.33296967
2020,SWZ,,0.14,7.07603502
2020,SYC,3.19,,6.03121805
2020,SYR,1.39,,3.71555972
2020,TCD,,0.06,4.4533143
2020,TGO,,0.081,6.18928432
2020,THA,2.33,0.928,4.35724688
2020,TON,,0.95,5.56259537
2020,TTO,1.92,4.193,7.48661852
2020,TUN,2.38,1.295,7.05022287
2020,TUR,2.99,2.036,4.61640215
2020,TZA,0.63,,3.05195832
2020,UGA,,0.158,5.23698568
2020,URY,2.49,,9.06924915
2020,USA,2.74,3.555,18.8132534
2020,VEN,0.99,,4.11615229
2020,VUT,,,4.12128973
2020,WSM,,0.554,6.18667269
2020,YEM,,,5.77270842
2020,ZMB,,0.255,6.3067441
2020,ZWE,,0.189,2.95440149
2020,BGD,,0.656,2.27063942
2020,CHN,5.0,2.387,5.59359741
2020,PNG,,,2.30193973
2020,ZAF,,,9.01329231
2020,ARE,1.94,2.879,5.82477045
2020,CZE,6.6,4.16,9.15721989
2020,DNK,2.59,4.381,10.71854591
2020,ESP,2.95,4.577,10.73210335
2020,FIN,2.83,3.611,9.63249588
2020,FRA,6.0,3.323,12.07226849
2020,GEO,4.94,5.161,8.34160137
2020,MDV,5.04,,11.3365984
2020,MKD,4.22,2.964,7.73212385
2020,QAT,,,3.81872201
2020,ARM,4.59,,12.24056244
2020,AZE,,3.093,5.84817696
2020,BIH,,,9.70311832
2020,BLR,,4.47,6.40607214
2020,EST,4.46,3.48,7.57906437
2020,HRV,5.6,6.959,7.64949179
2020,IRL,2.91,3.484,7.06342745
2020,KAZ,6.72,4.028,3.75300956
2020,KGZ,4.19,,4.94803715
2020,KOR,12.65,2.508,8.3554945
2020,LTU,5.96,4.442,7.47439718
2020,LVA,5.3,3.345,7.28520584
2020,MDA,5.57,4.057,7.00484037
2020,MEX,1.0,2.441,6.0537405
2020,SVN,4.25,3.279,9.42807865
2020,TKM,4.09,2.179,5.57226086
2020,UKR,6.26,,7.56217051
2020,UZB,4.78,2.784,6.71439123
2020,VNM,,,4.33219814
2020,BTN,2.12,0.484,4.08451509
2020,COM,,0.439,5.902421
2020,RUS,7.08,3.827,8.04076004
2020,SVK,5.68,3.67,7.12650204
2020,TJK,4.36,2.119,8.8903532
2020,FSM,,0.963,12.01537514
2020,MHL,,,12.17444134
2020,NAM,,0.416,8.88723373
2020,NRU,,,11.55650234
2020,PSE,,,10.27610207
2020,MNE,3.81,2.736,11.42177582
2020,SRB,5.35,2.699,8.70042229
2020,TUV,,1.261,18.59855461
2020,TLS,,0.767,9.93865013
2020,SSD,,0.043,9.31798267
2021,AGO,,,3.09277129
2021,ALB,,,7.39913177
2021,ARG,3.34,,10.03832245
2021,AUS,,3.981,10.42525291
2021,AUT,,5.43,12.15228558
2021,BDI,,0.065,8.99484253
2021,BEL,5.48,3.241,11.04724503
2021,BEN,0.45,0.212,2.58129549
2021,BFA,,0.101,6.40747881
2021,BGR,,4.29,8.61892796
2021,BLZ,,,5.05842113
2021,BOL,1.35,1.269,8.159729
2021,BRA,2.46,2.142,9.63646507
2021,BWA,2.22,0.392,6.30754805
2021,CAF,,0.021,9.15270615
2021,CAN,,2.464,12.41920948
2021,CHE,4.44,4.443,12.00465584
2021,CHL,1.97,2.973,9.68593311
2021,CIV,,0.18,3.76207662
2021,CMR,,0.124,4.30539274
2021,COD,,0.177,3.67749357
2021,COG,,,3.49339676
2021,COL,,2.451,9.01772404
2021,CPV,,,7.316607
2021,CRI,1.18,2.518,7.61130476
2021,CYP,,3.552,9.47552109
2021,DEU,,4.518,12.90171242
2021,DJI,,,2.88669515
2021,DOM,,2.03,4.91807747
2021,DZA,,,5.0110569
2021,ECU,1.3,,8.20646191
2021,EGY,,,4.60955143
2021,ETH,,0.101,3.2075386
2021,FJI,,,7.06084681
2021,GAB,,,2.69024062
2021,GBR,2.35,3.171,12.01903439
2021,GHA,,0.127,3.86030865
2021,GIN,,,3.7175858
2021,GMB,1.15,0.102,3.19251013
2021,GNB,,0.22,8.16332626
2021,GRC,,6.367,9.18476486
2021,GRD,,,5.34433317
2021,GTM,0.44,,6.97680426
2021,GUY,2.59,,4.92369986
2021,HND,0.66,,9.16101742
2021,HTI,4.77,,3.44216156
2021,HUN,6.84,3.298,7.38329268
2021,IDN,1.36,0.695,3.70634937
2021,IND,1.6,,3.34680939
2021,IRN,,,5.77013779
2021,IRQ,1.3,0.972,5.25095701
2021,ISL,,4.405,9.78697014
2021,ISR,3.06,3.654,7.67129993
2021,ITA,,4.097,9.34389782
2021,JAM,1.68,,7.18521214
2021,JOR,1.38,,7.20182657
2021,JPN,,,11.18996906
2021,KEN,,0.098,4.56525421
2021,KIR,,,11.65399933
2021,LAO,1.31,0.327,2.74392009
2021,LBN,2.73,,4.85634661
2021,LBR,1.59,0.171,13.8384428
2021,LCA,1.96,,5.67880821
2021,LKA,,1.192,4.02830219
2021,LSO,,,10.81370068
2021,LUX,4.15,,5.66065645
2021,MAR,,,5.522717
2021,MDG,,,3.5045228
2021,MLI,,,3.46649742
2021,MLT,,4.276,10.36362457
2021,MMR,,,5.83599281
2021,MNG,10.55,3.874,7.21042728
2021,MOZ,0.73,0.081,8.86981869
2021,MRT,,0.224,3.78022528
2021,MUS,3.71,,6.6160841
2021,MWI,,,7.62815809
2021,MYS,2.01,2.316,4.37382412
2021,NER,,,5.81452751
2021,NGA,,0.395,4.07625723
2021,NIC,0.9,,9.59249973
2021,NLD,,3.906,11.12490749
2021,NOR,,5.168,9.8142643
2021,NPL,0.39,0.867,5.32333136
2021,PAK,,,2.99015832
2021,PAN,,1.734,9.13571072
2021,PER,1.6,1.646,6.67921352
2021,PHL,0.96,0.786,5.97500563
2021,POL,,3.391,6.43857718
2021,PRT,,5.767,11.1236763
2021,PRY,,3.242,8.03277016
2021,ROU,,3.471,6.46980715
2021,RWA,,,7.30378389
2021,SDN,,,2.83127832
2021,SEN,,0.101,4.44256258
2021,SLB,,,4.94758463
2021,SLE,,,8.55334377
2021,SLV,1.16,2.913,10.12668991
2021,STP,,,7.85889721
2021,SUR,,1.478,5.46009398
2021,SWE,,,11.10180569
2021,SWZ,,,7.38329172
2021,SYC,,,5.20266438
2021,SYR,1.43,,4.70613527
2021,TCD,,0.058,4.17851543
2021,TGO,,0.059,5.6165967
2021,THA,2.34,,5.15337038
2021,TON,,1.009,7.63286686
