year,country_code,tax_revenue,inflation,gdp
1981,PER,15.116329865084763,65.33058093606556,21648214892.882786
1981,PHL,,11.764746993747949,40499388869.12711
1981,PNG,,-1.3036023608364218,2498190847.396678
1981,PRT,16.09136271862593,17.608922022346206,31977276872.96417
1981,PRY,,15.826173402796089,5624515873.015873
1981,QAT,,9.131668718211074,8661263763.736263
1981,ROU,4.388327721661055,,
1981,RWA,,7.710701816409909,1407062526.9152057
1981,SDN,,24.97717953094917,10753888154.279812
1981,SEN,,11.047793221224197,4095892780.5828943
1981,SLB,,13.14434028642782,193750540.7014294
1981,SLE,,8.698312247909442,1114830471.9178674
1981,SLV,,2.009387899587665,3437200200.0
1981,STP,,25.90392848647589,83499263.50074805
1981,SUR,,4.410737040634544,889000000.0
1981,SWE,16.735996684351083,8.767342247732259,129500408223.7232
1981,SWZ,,3.510344533452624,570774824.830585
1981,SYC,,7.346651783480866,163750728.15591633
1981,SYR,,19.06165837727588,15518201335.315077
1981,TCD,,8.0547582837101,876937558.2737565
1981,TGO,,12.647422275063263,1359026709.451261
1981,THA,13.476976361436332,8.372422574351418,34846039193.61307
1981,TON,,,62242013.330268905
1981,TTO,34.8441690006555,7.219814451598722,6992083336.246702
1981,TUN,21.63863527150408,11.410748009476748,8428445294.084292
1981,TUR,15.268953297051006,44.05707049669786,71180180180.18018
1981,TUV,,6.140685993759604,4773017.531638222
1981,TZA,,17.734391373849576,13161540377.579165
1981,UGA,,,1337300000.0
1981,URY,16.739064806118343,27.34459950511298,11048301420.630053
1981,USA,12.550509956062305,9.462164087492011,3207041000000.0
1981,VEN,,12.606375912640289,66327441860.46512
1981,VUT,,15.682220076543814,113781795.82356022
1981,WSM,,16.221979415366533,118190654.67556328
1981,ZAF,17.062846376882515,11.406426604538169,93141472163.7596
1981,ZMB,,7.158618024855556,4008126497.36464
1981,ZWE,,6.599081151963702,8011373800.0
1982,AGO,,0.0,5550483035.964972
1982,ALB,,-0.0177190996205354,1861163170.16317
1982,ARE,,1.3128687287429273,46622718605.28467
1982,ARG,,194.5352996634432,84307486836.72401
1982,AUS,21.585920618673946,11.709232924950811,194041708043.6941
1982,AUT,18.26194997073814,5.355289902243385,70996111962.5716
1982,BDI,,5.672021547955325,1013222222.2222222
1982,BEL,,7.570416214514067,92095926187.53313
1982,BEN,,16.14828401528095,1267778670.359021
1982,BFA,,9.0465164203043,1754450096.2372131
1982,BGD,,9.855812463346552,18525399201.59681
1982,BGR,,1.9164728045925017,19342000000.0
1982,BLZ,,-4.576972244757485,248550000.0
1982,BOL,,158.28333328168725,5600390625.0
1982,BRA,,101.03439474572052,271314113768.41696
1982,BTN,5.720364294094454,7.287149191764072,141439317.39927056
1982,BWA,,3.6954183734667225,1014945695.7192708
1982,CAF,,20.914234048974365,748312390.7566056
1982,CAN,,8.827078400984504,314647807408.6083
1982,CHE,7.600636453226983,7.34804061217811,115043365512.48584
1982,CHL,19.7534985647664,7.656347255121602,19529291464.72743
1982,CHN,,-0.1403550896050092,205089699858.7786
1982,CIV,,8.301317589562004,7567110848.922282
1982,CMR,,12.481951453096356,6611255963.835844
1982,COD,,43.48528355951333,13651667371.167646
1982,COG,,6.04473816531285,2160640564.560407
1982,COL,,24.766457313633623,38968039721.74803
1982,COM,,6.529705854659113,184009013.5628149
1982,CPV,,17.39334870250886,140630678.98347828
1982,CRI,12.6557483542812,84.17188939604748,2606623554.565821
1982,CYP,14.241389544265592,10.352600368022609,2159242416.76942
1982,DEU,9.758673112709475,4.58105864804061,779421633755.1383
1982,DNK,27.24741203815604,10.069868967391727,60084214872.06568
1982,DOM,7.978324503471466,7.512025238453603,8267400000.0
1982,DZA,,1.939794207533268,45207167470.34967
1982,ECU,,-9.18217401574644,19929846396.423885
1982,EGY,21.695760598503743,24.730858970601204,27655172413.793102
1982,ESP,9.234241712929183,13.582323600931716,195856752991.06467
1982,ETH,,4.270531505144007,7899988840.579711
1982,FIN,22.168011376617454,9.063564911274511,52784013815.22141
1982,FJI,,12.139872884209764,1194059943.224777
1982,FRA,19.828214235813743,12.032713381484356,578152310609.8413
1982,FSM,,7.503304630521043,80055706.0
1982,GAB,,16.90362924520865,3618007841.1350255
1982,GBR,25.866139328525783,7.4187749473635165,515048916841.3696
1982,GEO,,3.5055016020053813,
1982,GHA,,27.890579069112743,4035994397.759104
1982,GIN,,29.66566311579644,11926032493.430103
1982,GMB,,14.48741840333902,216050552.3015841
1982,GNB,,16.54229543145007,430284021.8837715
1982,GRC,15.145519405087663,27.21274805277973,53858346938.77551
1982,GRD,,4.163604393104038,125435590.0
1982,GTM,,4.9779546069944445,8716999700.0
1982,GUY,,4.302404551148371,482000000.0
1982,HND,,7.740048612885417,4266503525.500001
1982,HTI,,3.3309582407136133,1474200000.0
1982,HUN,34.03422870068854,5.710350134387696,24062916721.31206
1982,IDN,20.05614378712315,7.950503899508902,90158449294.99203
1982,IND,9.269121351611554,8.095863100623461,200715624830.9017
1982,IRL,26.38442193618339,15.182159686418856,21474754080.03577
1982,IRN,5.922931726855583,7.372944053652759,125948756439.48042
1982,IRQ,,8.334220383489182,42382333333.333336
1982,ISL,22.95069194063856,53.6463829356984,3206626644.537101
1982,ISR,37.146404374999264,127.24390267421876,29202655837.16976
1982,ITA,19.3437090497929,17.540950075991674,428257421617.7523
1982,JAM,,8.314788427613195,3293496311.930932
1982,JOR,,6.4321214527483335,4681240992.703381
1982,JPN,,1.759523054957171,1158731426905.8486
1982,KEN,,11.59255375129132,6431579356.959255
1982,KIR,,6.338512782035792,32742712.652759664
1982,KOR,14.696281503876998,6.458295668490749,78358416171.48886
1982,LBR,,4.602612502570949,863933200.0
1982,LCA,,-7.6412061203706685,183333333.3333333
1982,LKA,,12.101060360533497,4768765016.818837
1982,LSO,28.98835474647668,-4.852643943422876,348741683.6738453
1982,LUX,22.933764402961565,10.811372930102747,4602316793.219142
1982,MAR,,6.298352503050836,17692276734.170986
1982,MDG,,31.906614785320382,4784977325.958034
1982,MDV,12.219959266802444,4.813519767179656,47911340.18347938
1982,MEX,11.21787245269417,61.08111847298915,184602611609.5174
1982,MHL,,7.378390526045365,34918000.0
1982,MLI,,13.15369968869517,1333754224.999486
1982,MLT,18.510966464815304,3.441691466916865,1234474695.1709044
1982,MMR,9.831022454875606,3.3744684291643523,1481165467.832137
1982,MNG,,1.9814211995503968,2552401933.333333
1982,MRT,,10.085957852650267,1108776652.7838864
1982,MUS,16.438793943522892,8.865237701598844,1092923635.5776703
1982,MWI,,9.663258431624826,1717379494.6324475
1982,MYS,,2.5590557316689626,26804493635.329742
1982,NAM,,16.979307749265175,2118710248.3293672
1982,NER,,10.000018396173928,2017612215.9793472
1982,NGA,,14.802551915567037,142769363314.17624
1982,NIC,,16.745715891598294,2454499872.0378914
1982,NLD,21.654059321893047,4.62365582917046,158712765536.02377
1982,NOR,25.3130526185618,10.509972613903711,62647195537.65107
1982,NPL,,9.347409673745917,2395423741.797618
1982,NRU,,10.763208429165983,52877742.469381
1982,PAK,12.67865461085455,9.371647737000856,30725971563.98104
1982,PAN,,4.871684954357306,5769767900.0
1982,PER,14.792993420101984,66.66333314455676,21794535621.21596
1982,PHL,,8.643508074509427,42206011275.17565
1982,PNG,,3.678801546165758,2368719683.4484835
1982,PRT,16.5947178932806,20.69032812634275,30527754793.138245
1982,PRY,,5.474617343349692,5419411764.705882
1982,QAT,,-5.816407819847285,7596703214.285714
1982,ROU,4.0747869122903495,,
1982,RWA,,4.883180314897956,1407243139.254498
1982,SDN,,30.59024936395488,8732542273.73424
1982,SEN,,9.722055682943733,4013951442.6708126
1982,SLB,,12.99767932409037,192902018.733318
1982,SLE,,18.501627325526343,1295361885.9241917
1982,SLV,,5.552900619097386,3399189100.0
1982,STP,,-0.3928539722857067,80307762.62361048
1982,SUR,,7.436987913068279,915000000.0
1982,SWE,16.39413457219849,8.084605346505185,114216043039.50594
1982,SWZ,,15.17968556110543,537568059.4133813
1982,SYC,,1.726124334508114,157211789.7145871
1982,SYR,,1.7399719374211315,16298929011.46811
1982,TCD,,9.220783648254496,834369859.6630175
1982,TGO,,7.08675789698097,1160337039.380684
1982,THA,12.64055576831681,5.057854644246135,36589772403.75658
1982,TON,,7.865166309136669,62068161.07110255
1982,TTO,,12.16194680150491,8140416670.058508
1982,TUN,22.781200566147696,16.007660517041472,8133580051.70251
1982,TUR,,28.22683440070768,64369325153.37423
1982,TUV,,8.11308950866379,4118945.161646254
1982,TZA,,19.01931328686585,13927383239.832151
1982,UGA,,,2177500000.0
1982,URY,14.005553777347163,18.16226689256051,9178780076.997131
1982,USA,11.978626641812626,6.17840414954172,3343789000000.0
1982,VEN,,4.28450348163129,67736744186.04651
1982,VUT,,8.096972313194968,114501912.52286711
1982,WSM,,20.90418777051497,121221651.61931582
1982,ZAF,18.12792143745444,14.553658030888926,85904057409.3585
1982,ZMB,,6.138601292646072,3871117092.866757
1982,ZWE,,3.8587619820429353,8539700699.999999
1983,AGO,,0.0127635583866378,5784341596.363394
1983,ALB,,-0.0167551716364897,1881412587.412588
1983,ARE,,-3.618017218637732,42803323345.137566
1983,ARG,,380.1585285219193,103979106777.911
1983,AUS,21.71486796118555,10.15755813860612,177267290706.22787
1983,AUT,18.103497701410827,3.472783604882593,71838528420.40755
1983,BDI,,6.428548803000297,1082926304.464766
1983,BEL,,5.612850505828405,87184239053.25444
1983,BEN,,4.746209742956481,1095348199.4391124
1983,BFA,,5.4093169620293935,1600278605.2546546
1983,BGD,,8.487755878379446,17609048821.54882
1983,BGR,,-0.6452717296398163,16563666666.666668
1983,BLZ,,7.786379474585075,262150000.0
1983,BOL,,265.19766809775166,5414008620.689655
1983,BRA,,131.48404505720248,189656506321.4308
1983,BTN,6.63490069992768,7.158359427497032,156704289.91361237
1983,BWA,,8.745485396742893,1172230396.5809908
1983,CAF,,11.1028813560158,658679332.6813309
1983,CAN,,5.824475049587207,341866277182.7329
1983,CHE,7.635406112469028,2.366884252685296,114634358534.61008
1983,CHL,18.843454712441364,30.96367248680696,20362016672.277973
1983,CHN,,1.156795262191082,230686747153.2567
1983,CIV,,9.046781909466304,6838184772.520635
1983,CMR,,12.763071930470034,6870200009.900646
1983,COD,,78.21547289885115,11006712650.448145
1983,COG,,6.338371527855301,2097274289.7506616
1983,COL,,20.40257569952624,38729822781.59973
1983,COM,,15.207466223576944,191621954.8553317
1983,CPV,,10.56381811177738,138476175.62036282
1983,CRI,15.218769816106532,28.93150769258156,3146772630.772635
1983,CYP,15.405999494162836,5.044604112736195,2160364071.190212
1983,DEU,9.714810318020168,2.8079385591947954,773507930294.9061
1983,DNK,27.9510693488915,7.353348595028407,60331158447.23893
1983,DOM,8.457150293907121,6.596398251734016,9220600000.0
1983,DZA,,6.804795886775523,48801369800.36752
1983,ECU,,-13.64482526462018,17152477036.500484
1983,EGY,21.08270676691729,12.71186440631024,30966239813.736904
1983,ESP,10.646046459803491,11.884245558144002,170829074245.93967
1983,ETH,,2.7028783231637306,8781664427.05314
1983,FIN,22.34507810481712,8.195341942445395,50956447480.78565
1983,FJI,,6.816755348074423,1123085190.065092
1983,FRA,19.67306824395302,9.61253714180559,553356312935.7087
1983,FSM,,3.0754294867066108,84110353.0
1983,GAB,,2.9248421156471665,3391275731.5375123
1983,GBR,24.648530499905576,5.122809514606928,489618008185.5389
1983,GEO,,-2.817202378562285,
1983,GHA,,123.0612136164002,4057275132.275132
1983,GIN,,29.31917816827521,15129893722.344885
1983,GMB,,2.6830920793926083,213448584.9369452
1983,GNB,,23.30706725777594,425225176.8121655
1983,GRC,15.817850823539471,20.61219883648788,48741397058.82352
1983,GRD,,1.3934847006405988,131803552.2222222
1983,GTM,,6.560975496988107,9050000400.0
1983,GUY,,8.91968461045738,489333333.3333333
1983,HND,,3.98481813114276,4476697185.0
1983,HTI,,9.143092799250851,1623600000.0
1983,HUN,36.75353899528036,4.960904581289128,21838893330.60519
1983,IDN,18.82286533075704,18.61270035081057,81052283383.71552
1983,IND,9.268497406185787,8.552859602241128,218262146413.1575
1983,IRL,27.53525705730489,10.708874302263196,20766047763.53137
1983,IRN,6.033980969502434,15.432989914315698,156365156618.24185
1983,IRQ,,14.191694708697682,40712903225.80645
1983,ISL,20.57326029760681,77.30506714758923,2765950335.7109504
1983,ISR,37.12886472791548,149.9211008044938,32616995896.43612
1983,ITA,21.079751972381946,15.09673937127323,444063496940.33655
1983,JAM,,16.96059681250817,3619262277.477116
1983,JOR,,10.730145660333209,4920692190.955688
1983,JPN,,0.9207505844206878,1270859919742.9011
1983,KEN,,11.838037488010642,5979198313.760933
1983,KIR,,18.155578932894343,31000545.771051746
1983,KOR,14.801682136189577,4.82028558506012,87760553261.92787
1983,LBR,,-2.851853286063601,823374900.0
1983,LCA,,2.3906581335902217,197037037.037037
1983,LKA,,16.906830272553222,5167913302.167445
1983,LSO,34.95877761032,11.556841716985716,386699308.8591688
1983,LUX,25.452284233906465,6.818687908924687,4524217751.47929
1983,MAR,,6.97019803473043,16251408127.57345
1983,MDG,,19.46902655105501,4686457031.226905
1983,MDV,12.631837135148396,2.03394994342932,57829787.23404256
1983,MEX,12.999394459093423,88.85988116723095,156167000432.99414
1983,MHL,,3.5105551689746903,41749000.0
1983,MLI,,10.817400274057889,1297765325.9027262
1983,MLT,17.86284417662622,-0.3054841323590551,1165730189.7503855
1983,MMR,9.236698188688903,1.9573388157443643,1381573615.2513
1983,MNG,,0.9042502407676808,2725736633.333333
1983,MRT,,7.255798766779264,1165171263.345926
1983,MUS,18.836719305875288,8.436703478853815,1104956573.0980165
1983,MWI,,11.229776723974297,1780148049.4363544
1983,MYS,,5.910387214468969,30347442110.93161
1983,NAM,,13.324901906042824,2297400687.550489
1983,NER,,7.799984610982477,1803099561.2004635
1983,NGA,,19.56894988793978,97094911792.04892
1983,NIC,,11.001987426943089,2753100057.788022
1983,NLD,20.755540543761818,1.3890719517145982,153671294108.56305
1983,NOR,24.55871920152472,6.96215826330841,61627240831.09479
1983,NPL,,12.288691097015374,2447174803.377913
1983,NRU,,11.130741904949474,48439093.12119794
1983,PAK,12.788326696616508,5.274083629109356,28691889763.77953
1983,PAN,,7.496956843576939,5923755900.0
1983,PER,11.897730920353592,107.39685323912964,17345260564.48239
1983,PHL,,14.248217775795055,37759179894.52985
1983,PNG,,18.659960358785384,2562351551.0449133
1983,PRT,18.337974021781843,24.60526079334325,27239650741.94716
1983,PRY,,15.907820900511323,5673248726.164384
1983,QAT,,-13.280527734000842,6467582307.692307
1983,ROU,4.024977234291661,,
1983,RWA,,2.4492126441828503,1479687586.942922
1983,SDN,,26.05805906115832,8230153846.153847
1983,SEN,,9.292054686309116,3569356124.9315853
1983,SLB,,6.950120501496414,181220398.9698387
1983,SLE,,19.438956007200943,995104305.3470744
1983,SLV,,1.5889979721315657,3506347800.0
1983,STP,,0.4693192608280867,75110289.18326648
1983,SUR,,0.4759386623155421,883500000.0
1983,SWE,16.859504929487276,9.954062040321674,104863313508.36691
1983,SWZ,,4.736921435213844,555336145.7678844
1983,SYC,,3.187004659070851,156098237.02258483
1983,SYR,,4.130029262969771,17589277143.13142
1983,TCD,,0.0121269458297064,832415806.0100639
1983,TGO,,14.260123715280857,1081387264.6078591
1983,THA,14.1395824361608,3.6491556533808014,40042798388.49509
1983,TON,,8.257059796751534,60863963.96396396
1983,TTO,,6.3246727796258,7763750003.234897
1983,TUN,23.067694641943508,12.700716400581683,8350582747.835413
1983,TUR,13.938069007176862,26.25824541614263,61803555555.55556
1983,TUV,,9.071212367907748,4152550.304164717
1983,TZA,,21.571501472072725,14049883809.008934
1983,UGA,,45.944492602352256,2240333333.333333
1983,URY,15.121297642464151,53.731047071060345,5102276308.453134
1983,USA,10.348268234949662,3.91690878504356,3634038000000.0
1983,VEN,,3.635256583013799,67556279069.76744
1983,VUT,,2.797603887108864,117389554.19140583
1983,WSM,,17.896765734986886,111862823.57497902
1983,ZAF,17.950009796512443,17.06912058545649,96204110941.56715
1983,ZMB,,18.62934635180531,3321048451.151708
1983,ZWE,,-10.50150468042338,7764067000.0
1984,AGO,,0.0011881098994876,6131475065.178155
1984,ALB,,-0.0283602576437829,1857337995.3379955
1984,ARE,,-6.097467186264822,41807954235.90302
1984,ARG,,611.1963038919125,116915052107.03088
1984,AUS,21.01238692891204,7.863004418548215,193525337525.7649
1984,AUT,19.038649245913884,4.94977305907392,67719055773.33058
1984,BDI,,17.21619498903671,987143931.166987
1984,BEL,,5.438717215145744,83349530159.17342
1984,BEN,,1.9535809575095728,1051134008.7897868
1984,BFA,,6.501085289187131,1459880132.1410668
1984,BGD,,7.875566349088885,18920840000.0
1984,BGR,,2.7367484963819493,17594944444.444447
1984,BLZ,,8.610834635841584,290350000.0
1984,BOL,,1443.3971362925483,6169304528.061225
1984,BRA,,201.74028213339705,188339974086.58005
1984,BTN,7.603581246170625,10.16368899322228,160423493.9361939
1984,BWA,,15.426985065621594,1240822167.435706
1984,CAF,,1.4194010649594304,637820670.2996036
1984,CAN,,3.545390262950974,356718400123.5426
1984,CHE,7.792768897584139,3.759637988219183,109455312167.51076
1984,CHL,20.028187295002027,15.73753209289417,19671768024.458138
1984,CHN,,4.944162712761283,259946510957.14288
1984,CIV,,17.909895891775605,6841639246.8996
1984,CMR,,13.552191792170689,7311938026.367127
1984,COD,,89.60322155742065,7857729193.203425
1984,COG,,12.111394616947363,2193581365.342988
1984,COL,,22.180226699595835,38253120737.96712
1984,COM,,6.159663699100236,184697225.63707617
1984,CPV,,8.766593891358738,132019038.59162804
1984,CRI,14.716807280985506,16.694506313104696,3660477856.229772
1984,CYP,16.13204632184414,8.181919731057619,2278248953.1405787
1984,DEU,10.153657632791756,1.9891462824773924,727767760978.6268
1984,DNK,29.126844512076104,5.908198160619364,58868891334.99411
1984,DOM,9.022770398481974,24.18429046688651,11594000000.0
1984,DZA,,8.433505562031215,53698548293.07447
1984,ECU,,-3.921354916954172,16912509091.855
1984,EGY,18.446202531645568,8.247452608504616,33971188991.614704
1984,ESP,10.597199157385557,10.86473389156086,171979977230.3871
1984,ETH,,-2.733979944968141,8298309580.67633
1984,FIN,22.7460622224696,8.453940996826674,52870993272.65533
1984,FJI,,3.007496295925222,1178000677.9992924
1984,FRA,19.7779996227244,7.073274782560233,525033325827.5163
1984,FSM,,4.815476197118613,84676118.0
1984,GAB,,12.010217108534375,3561451560.507833
1984,GBR,24.77763110109354,5.030047532849011,461487097632.349
1984,GEO,,1.280151202876482,
1984,GHA,,35.31242434366104,4412279843.444227
1984,GIN,,25.24644754362928,18421497251.17668
1984,GMB,,9.001606350689912,177340880.08620396
1984,GNB,,59.40182088176124,359980490.7285685
1984,GRC,14.16720415730834,21.918459686450404,47352146311.970985
1984,GRD,,6.612408139151626,145533310.74074072
1984,GTM,,4.123700378114336,9470000100.0
1984,GUY,,19.28175219569532,437631605.2631579
1984,HND,,3.2639157094706235,4915311846.5
1984,HTI,,11.526924201274127,1816200000.0
1984,HUN,34.67277477775569,6.331624305585336,21173432184.871105
1984,IDN,17.484389143390143,10.421829684167632,84853700027.65103
1984,IND,9.306539864384536,7.923232848227386,212157645177.6516
1984,IRL,28.11945001949061,6.3792713822954,20106648454.840363
1984,IRN,6.437096595622337,17.74864799017078,162276728619.51862
1984,IRQ,,17.029350069768753,46938387096.77419
1984,ISL,20.944708045997064,26.88075993975684,2864441387.405068
1984,ISR,35.66453574975948,384.7704473343124,30590497935.6956
1984,ITA,20.907646576933768,10.761845037030724,438896930791.2718
1984,JAM,,35.91919572182164,2373564549.493203
1984,JOR,,2.491564534002152,4967162160.404718
1984,JPN,,1.4296058907237637,1345824500836.7627
1984,KEN,,10.190719975476114,6191437070.184111
1984,KIR,,-0.0198072627327121,34394167.04167056
1984,KOR,13.89466773039764,4.421300228683791,97510744119.11624
1984,LAO,,,1757142855.9183671
1984,LBR,,5.267153273128983,848478300.0
1984,LCA,,18.986525315055644,251481481.48148143
1984,LKA,,20.3005158881179,6043474842.767295
1984,LSO,38.69351651354289,8.102949981768901,333163670.28022534
1984,LUX,24.89418137013251,4.407492001167839,4438435492.879085
1984,MAR,,6.201153438169229,14824667954.36736
1984,MDG,,9.720470853720457,3905938480.861192
1984,MDV,9.261658031088082,49.15065091950419,109503546.0992908
1984,MEX,12.623273804501098,59.26463122867756,184230754105.3936
1984,MHL,,4.107123824760706,45144000.0
1984,MLI,,9.25199784980748,1232932104.0727642
1984,MLT,16.841518792330675,-0.1766475571128012,1101807308.3586106
1984,MMR,8.584435744077668,2.5178888461649933,1304063253.0413623
1984,MNG,,-3.0875937696796285,2098734600.0
1984,MRT,,10.91260668562704,1074373230.3627412
1984,MUS,19.258115779225182,7.4636741879673,1054564759.053278
1984,MWI,,12.772054839507833,1758028656.129279
1984,MYS,,4.792784019620981,33942897422.04654
1984,NAM,,12.73475577168854,1951260037.9454165
1984,NER,,11.717493387168505,1461243326.1288204
1984,NGA,,5.6536640947156656,73484359521.4887
1984,NIC,,38.96199866311861,3117599872.0876446
1984,NLD,20.128103426054768,2.307108753297655,144124462912.08792
1984,NOR,24.53236614634956,6.210061865993822,62057955032.77583
1984,NPL,,6.377949973490686,2581207387.7970943
1984,NRU,,3.974563631651023,47363231.29867777
1984,PAK,13.26839795903783,9.653554452369818,31151825467.49777
1984,PAN,,1.629263240147253,6183387100.0
1984,PER,13.04040972878345,108.47753323460356,17600400384.5073
1984,PHL,,52.95945071955831,35730185633.52326
1984,PNG,,7.438292908189894,2552662617.188544
1984,PRT,18.010634411231496,24.675721814559907,25217969049.57546
1984,PRY,,28.842085878400752,4502462807.139926
1984,QAT,,-0.951856456959419,6704395824.175824
1984,ROU,4.052199485357186,,
1984,RWA,,16.856689265268216,1587413083.9205956
1984,SDN,,33.63688280477487,10447615384.615383
1984,SEN,,7.722470044752214,3485165431.713542
1984,SLB,,10.92231746901247,181570473.7716051
1984,SLE,,39.7672585975682,1087471861.9892826
1984,SLV,,3.0540872962116765,3661683400.0
1984,STP,,15.587584385592024,78213795.92503355
1984,SUR,,-0.3130792418660633,864000000.0
1984,SWE,17.716331243855034,7.635982037692443,109044297250.90063
1984,SWZ,,11.064966628994211,494483408.8784683
1984,SYC,,3.133245122735701,160992920.96026176
1984,SYR,,11.266516783241316,17503078174.00395
1984,TCD,,24.06635313417505,919103734.8769958
1984,TGO,,1.879445299308145,1014170069.2168866
1984,THA,14.106793780359933,1.4478665785963898,41797647775.6238
1984,TON,,6.514383271305363,64248354.54146556
1984,TTO,,6.010707141023588,7757083334.680059
1984,TUN,22.97891585053958,6.981202748169096,8254541194.825658
1984,TUR,10.800969218669737,48.23683260720756,59937602179.83652
1984,TUV,,3.795170689857869,4481977.902553885
1984,TZA,,20.44352596318828,12906635133.155684
1984,UGA,,25.276809619585123,3615647477.054337
1984,URY,13.869256647091804,56.34960682777376,4850238549.618323
1984,USA,10.159715653778608,3.6078793128998257,4037613000000.0
1984,VEN,,42.55125659436919,59867743467.93346
1984,VUT,,12.16622313334608,144482515.36833617
1984,WSM,,15.865640038190548,109200934.3285185
1984,ZAF,19.10036978763168,11.150544554779444,84870163365.9306
1984,ZMB,,18.331231799032,2719518932.9954066
1984,ZWE,,-16.59474772817785,6352125900.0
1985,AGO,,19.0352057407944,7554065410.120997
1985,ALB,,0.3512223478378899,1897050116.5501163
1985,ARE,,0.7405328899187822,40603650231.54454
1985,ARG,,607.4474978300848,88150891728.10643
1985,AUS,22.49270709927262,4.680706436903236,180643265927.2788
1985,AUT,18.17497293262196,2.9629958675258905,69114996009.57701
1985,BDI,,5.0688389801529325,1149979285.7734692
1985,BEL,,4.627742455359567,86268264148.37964
1985,BEN,,-4.876981736366602,1045712789.1488352
1985,BFA,,0.7570667103156978,1552493196.2842438
1985,BGD,,18.49511569963562,22278423076.92308
1985,BGR,,0.2291771284410231,17155421052.631578
1985,BLZ,,-2.036385655042878,287300000.0
1985,BOL,8.258114092625114,12338.660141290378,5377276656.765804
1985,BRA,,248.54365912592067,210879844638.8773
1985,BTN,6.728793599819093,6.508614745445101,163288815.36129358
1985,BWA,,22.89365943402835,1114783342.7153945
1985,CAF,,34.14517535147684,864849836.286193
1985,CAN,,3.3383891899150626,366186012449.65216
1985,CHE,7.672089447593058,2.2707307258450697,110980314191.52658
1985,CHL,18.13121158086005,41.68190572856869,17717662227.80357
1985,CHN,,10.209399044126144,309488028132.6531
1985,CIV,,0.3436570647720174,6977650643.9948845
1985,CMR,,11.187127883431785,8544810497.988902
1985,COD,,25.81090939356254,7195042616.0071
1985,COG,,2.4985401529201,2160872540.0317497
1985,COL,,24.883508038841697,34894419443.488075
1985,COM,,7.071354758924215,196726096.3291308
1985,CPV,,3.6666578567752737,137728204.81373543
1985,CRI,13.273053024507906,20.54521466316386,3919203960.39604
1985,CYP,16.556469173243226,5.667708637776329,2430411900.1919384
1985,DEU,10.159757874920414,2.124725680909819,735218723093.2766
1985,DJI,,,340989527.96799475
1985,DNK,30.60349438125888,4.215527122117322,62452421010.90937
1985,DOM,9.691245589677616,38.367289139571625,5044579979.232849
1985,DZA,,4.972526402282,57937868670.193726
1985,ECU,,-2.4401396404016253,17149088413.349997
1985,EGY,17.25469168900804,11.576041762999026,39053502251.07319
1985,ESP,12.594179528216795,8.59547954121986,180664322896.2818
1985,ETH,,31.78776318158026,9717392686.956522
1985,FIN,23.485938254838302,5.224871679184574,55856676899.462776
1985,FJI,,8.21525467770266,1141168943.976615
1985,FRA,19.86396376970765,5.504141822964726,547220981165.1336
1985,FSM,,3.2843587888107493,101931941.0
1985,GAB,,-1.276051769806159,3339914757.2287188
1985,GBR,25.13357342013529,5.511697926854666,489285164271.0472
1985,GEO,,-4.532244495759997,
1985,GHA,,20.648414986850284,4504306722.689075
1985,GIN,,19.000046726239844,22787644565.905888
1985,GMB,,39.41911043981804,225726358.8909143
1985,GNB,,32.3135050589575,373959151.14859086
1985,GRC,14.006932056932207,19.02595040873072,47155741426.10412
1985,GRD,,8.748085166451006,167728455.18518516
1985,GTM,,18.77973510381132,9721652086.956522
1985,GUY,,14.51009889810176,453488372.0930233
1985,HND,,1.661483501266872,5278120712.5
1985,HTI,,9.973758953886277,2009400000.0
1985,HUN,29.95494766212695,5.90976432501374,21440475719.858223
1985,IDN,18.750897374177583,6.191363691228119,85289488375.44347
1985,IND,10.075418542810386,7.193785444529425,232511554840.37195
1985,IRL,27.2055781763724,5.1863295287353,21270013325.56009
1985,IRN,7.3298096379008,4.05448814800522,180183629599.6832
1985,IRQ,,1.6890483922511663,48425161290.32258
1985,ISL,20.10444760120506,32.084543978588215,2984052356.550712
1985,ISR,33.50335842801048,264.5366992869561,28853757189.26694
1985,ITA,20.349207928875497,9.17464256146215,453259761687.4556
1985,JAM,,28.528846389953856,2100239018.8246665
1985,JOR,,6.059969910634351,4993601520.430789
1985,JPN,,1.260620598642575,1427019759717.4094
1985,KEN,,8.30578269594497,6135034213.789982
1985,KIR,,10.019337525494777,26126615.22848659
1985,KOR,13.499421874804977,3.98543544625214,101296177099.37704
1985,LAO,,64.81468778540153,2366666615.555556
1985,LBR,,1.1854154046406506,851296100.0
1985,LCA,,4.450868438200288,284444444.4444444
1985,LKA,,0.5839055594807832,5978460972.0176735
1985,LSO,35.581089875073665,18.70777947452721,268629925.8528049
1985,LUX,24.86552497143575,3.092487532905025,4577211767.103744
1985,MAR,,8.953644319733314,14991283215.740831
1985,MDG,,10.566050327174196,3802557894.8719015
1985,MDV,9.991138679663267,1.3230063571568564,127190757.95998871
1985,MEX,12.312578626033469,59.14951622990074,195241069482.0767
1985,MHL,,3.685777320675541,43879000.0
1985,MLI,,-3.482490328630305,1392196047.99695
1985,MLT,17.67666554838935,0.6365135837477425,1117797258.701923
1985,MMR,8.255193264478152,1.5672508344021452,1478908173.2679565
1985,MNG,,-1.448060909376693,2186505475.0
