year,country_code,pop_ages,gender,number
1975,SYC,0-14,male,12586.0
1975,SYC,15-64,female,14825.0
1975,SYC,15-64,male,16429.0
1975,SYC,65+,female,2095.0
1975,SYC,65+,male,1506.0
1975,SLE,0-14,female,616324.0
1975,SLE,0-14,male,611678.0
1975,SLE,15-64,female,829621.0
1975,SLE,15-64,male,793199.0
1975,SLE,65+,female,67140.0
1975,SLE,65+,male,56695.0
1975,SVK,0-14,female,603393.0
1975,SVK,0-14,male,631141.0
1975,SVK,15-64,female,1528167.0
1975,SVK,15-64,male,1499935.0
1975,SVK,65+,female,273103.0
1975,SVK,65+,male,203367.0
1975,SVN,0-14,female,209919.0
1975,SVN,0-14,male,212489.0
1975,SVN,15-64,female,608641.0
1975,SVN,15-64,male,570673.0
1975,SVN,65+,female,120018.0
1975,SVN,65+,male,71842.0
1975,SLB,0-14,female,45492.0
1975,SLB,0-14,male,50659.0
1975,SLB,15-64,female,46434.0
1975,SLB,15-64,male,51400.0
1975,SLB,65+,female,2527.0
1975,SLB,65+,male,4232.0
1975,ZAF,0-14,female,5316898.0
1975,ZAF,0-14,male,5460315.0
1975,ZAF,15-64,female,6869123.0
1975,ZAF,15-64,male,7091705.0
1975,ZAF,65+,female,519687.0
1975,ZAF,65+,male,433212.0
1975,SSD,0-14,female,859393.0
1975,SSD,0-14,male,866939.0
1975,SSD,15-64,female,1063384.0
1975,SSD,15-64,male,943877.0
1975,SSD,65+,female,50066.0
1975,SSD,65+,male,37835.0
1975,ESP,0-14,female,4768155.0
1975,ESP,0-14,male,5009656.0
1975,ESP,15-64,female,11308178.0
1975,ESP,15-64,male,10993334.0
1975,ESP,65+,female,2167347.0
1975,ESP,65+,male,1511231.0
1975,LKA,0-14,female,2535074.0
1975,LKA,0-14,male,2612632.0
1975,LKA,15-64,female,3797183.0
1975,LKA,15-64,male,4056199.0
1975,LKA,65+,female,252701.0
1975,LKA,65+,male,295195.0
1975,LCA,0-14,female,26929.0
1975,LCA,0-14,male,27875.0
1975,LCA,15-64,female,27362.0
1975,LCA,15-64,male,23531.0
1975,LCA,65+,female,3086.0
1975,LCA,65+,male,1942.0
1975,SDN,0-14,female,3330174.0
1975,SDN,0-14,male,3415803.0
1975,SDN,15-64,female,3462112.0
1975,SDN,15-64,male,3501752.0
1975,SDN,65+,female,190320.0
1975,SDN,65+,male,164637.0
1975,SUR,0-14,female,85644.0
1975,SUR,0-14,male,90778.0
1975,SUR,15-64,female,97680.0
1975,SUR,15-64,male,100657.0
1975,SUR,65+,female,8794.0
1975,SUR,65+,male,7617.0
1975,SWE,0-14,female,825700.0
1975,SWE,0-14,male,869532.0
1975,SWE,15-64,female,2599220.0
1975,SWE,15-64,male,2659984.0
1975,SWE,65+,female,693029.0
1975,SWE,65+,male,544971.0
1975,CHE,0-14,female,693945.0
1975,CHE,0-14,male,727970.0
1975,CHE,15-64,female,2079754.0
1975,CHE,15-64,male,2039938.0
1975,CHE,65+,female,475235.0
1975,CHE,65+,male,321790.0
1975,SYR,0-14,female,1791287.0
1975,SYR,0-14,male,1879630.0
1975,SYR,15-64,female,1778923.0
1975,SYR,15-64,male,1870587.0
1975,SYR,65+,female,125209.0
1975,SYR,65+,male,108729.0
1975,TJK,0-14,female,740468.0
1975,TJK,0-14,male,767878.0
1975,TJK,15-64,female,912332.0
1975,TJK,15-64,male,871613.0
1975,TJK,65+,female,77638.0
1975,TJK,65+,male,60496.0
1975,TZA,0-14,female,3725578.0
1975,TZA,0-14,male,3756667.0
1975,TZA,15-64,female,4170075.0
1975,TZA,15-64,male,4045152.0
1975,TZA,65+,female,238568.0
1975,TZA,65+,male,202320.0
1975,THA,0-14,female,8478035.0
1975,THA,0-14,male,8898724.0
1975,THA,15-64,female,11110236.0
1975,THA,15-64,male,11191123.0
1975,THA,65+,female,715725.0
1975,THA,65+,male,546163.0
1975,TLS,0-14,female,116374.0
1975,TLS,0-14,male,119564.0
1975,TLS,15-64,female,173193.0
1975,TLS,15-64,male,173040.0
1975,TLS,65+,female,8876.0
1975,TLS,65+,male,7112.0
1975,TGO,0-14,female,590364.0
1975,TGO,0-14,male,588363.0
1975,TGO,15-64,female,672158.0
1975,TGO,15-64,male,648483.0
1975,TGO,65+,female,42126.0
1975,TGO,65+,male,33128.0
1975,TON,0-14,female,20805.0
1975,TON,0-14,male,22152.0
1975,TON,15-64,female,23408.0
1975,TON,15-64,male,23672.0
1975,TON,65+,female,1541.0
1975,TON,65+,male,1440.0
1975,TTO,0-14,female,195489.0
1975,TTO,0-14,male,200869.0
1975,TTO,15-64,female,309904.0
1975,TTO,15-64,male,302121.0
1975,TTO,65+,female,26164.0
1975,TTO,65+,male,18922.0
1975,TUN,0-14,female,1257874.0
1975,TUN,0-14,male,1302820.0
1975,TUN,15-64,female,1548898.0
1975,TUN,15-64,male,1525052.0
1975,TUN,65+,female,106213.0
1975,TUN,65+,male,98404.0
1975,TUR,0-14,female,8243586.0
1975,TUR,0-14,male,8785764.0
1975,TUR,15-64,female,10720067.0
1975,TUR,15-64,male,11337420.0
1975,TUR,65+,female,1050284.0
1975,TUR,65+,male,916006.0
1975,TKM,0-14,female,535900.0
1975,TKM,0-14,male,547745.0
1975,TKM,15-64,female,674165.0
1975,TKM,15-64,male,629055.0
1975,TKM,65+,female,64327.0
1975,TKM,65+,male,43379.0
1975,TUV,0-14,female,1137.0
1975,TUV,0-14,male,1242.0
1975,TUV,15-64,female,1977.0
1975,TUV,15-64,male,1489.0
1975,TUV,65+,female,170.0
1975,TUV,65+,male,102.0
1975,UGA,0-14,female,2783087.0
1975,UGA,0-14,male,2772875.0
1975,UGA,15-64,female,2952851.0
1975,UGA,15-64,male,2889768.0
1975,UGA,65+,female,160169.0
1975,UGA,65+,male,166491.0
1975,UKR,0-14,female,5461438.0
1975,UKR,0-14,male,5683648.0
1975,UKR,15-64,female,17685358.0
1975,UKR,15-64,male,14877404.0
1975,UKR,65+,female,3517538.0
1975,UKR,65+,male,1639844.0
1975,ARE,0-14,female,66001.0
1975,ARE,0-14,male,81445.0
1975,ARE,15-64,female,80116.0
1975,ARE,15-64,male,305642.0
1975,ARE,65+,female,4205.0
1975,ARE,65+,male,5447.0
1975,GBR,0-14,female,6374804.0
1975,GBR,0-14,male,6719095.0
1975,GBR,15-64,female,17634623.0
1975,GBR,15-64,male,17561631.0
1975,GBR,65+,female,4855648.0
1975,GBR,65+,male,3079999.0
1975,USA,0-14,female,26640328.0
1975,USA,0-14,male,27705691.0
1975,USA,15-64,female,71179084.0
1975,USA,15-64,male,68264672.0
1975,USA,65+,female,13127024.0
1975,USA,65+,male,9056202.0
1975,URY,0-14,female,384415.0
1975,URY,0-14,male,401560.0
1975,URY,15-64,female,914561.0
1975,URY,15-64,male,894564.0
1975,URY,65+,female,157323.0
1975,URY,65+,male,119898.0
1975,UZB,0-14,female,2877076.0
1975,UZB,0-14,male,3012164.0
1975,UZB,15-64,female,3590839.0
1975,UZB,15-64,male,3452100.0
1975,UZB,65+,female,397674.0
1975,UZB,65+,male,268668.0
1975,VUT,0-14,female,21581.0
1975,VUT,0-14,male,23897.0
1975,VUT,15-64,female,24130.0
1975,VUT,15-64,male,27758.0
1975,VUT,65+,female,1108.0
1975,VUT,65+,male,1796.0
1975,VEN,0-14,female,2824487.0
1975,VEN,0-14,male,2903344.0
1975,VEN,15-64,female,3557573.0
1975,VEN,15-64,male,3559630.0
1975,VEN,65+,female,188924.0
1975,VEN,65+,male,181934.0
1975,VNM,0-14,female,9459086.0
1975,VNM,0-14,male,9780581.0
1975,VNM,15-64,female,12879516.0
1975,VNM,15-64,male,11949839.0
1975,VNM,65+,female,1379045.0
1975,VNM,65+,male,1034836.0
1975,PSE,0-14,female,
1975,PSE,0-14,male,
1975,PSE,15-64,female,
1975,PSE,15-64,male,
1975,PSE,65+,female,
1975,PSE,65+,male,
1975,YEM,0-14,female,1852510.0
1975,YEM,0-14,male,1902135.0
1975,YEM,15-64,female,2096759.0
1975,YEM,15-64,male,2023375.0
1975,YEM,65+,female,150491.0
1975,YEM,65+,male,108328.0
1975,ZMB,0-14,female,1223057.0
1975,ZMB,0-14,male,1214512.0
1975,ZMB,15-64,female,1240803.0
1975,ZMB,15-64,male,1156825.0
1975,ZMB,65+,female,84854.0
1975,ZMB,65+,male,70035.0
1975,ZWE,0-14,female,1472972.0
1975,ZWE,0-14,male,1463348.0
1975,ZWE,15-64,female,1540699.0
1975,ZWE,15-64,male,1427040.0
1975,ZWE,65+,female,111120.0
1975,ZWE,65+,male,83480.0
1976,ALB,0-14,female,468331.0
1976,ALB,0-14,male,483405.0
1976,ALB,15-64,female,672213.0
1976,ALB,15-64,male,710277.0
1976,ALB,65+,female,71790.0
1976,ALB,65+,male,52510.0
1976,DZA,0-14,female,3697514.0
1976,DZA,0-14,male,4041191.0
1976,DZA,15-64,female,3958732.0
1976,DZA,15-64,male,4161511.0
1976,DZA,65+,female,276205.0
1976,DZA,65+,male,274018.0
1976,AGO,0-14,female,1596046.0
1976,AGO,0-14,male,1619811.0
1976,AGO,15-64,female,1822975.0
1976,AGO,15-64,male,1857173.0
1976,AGO,65+,female,82509.0
1976,AGO,65+,male,96150.0
1976,ARG,0-14,female,3865634.0
1976,ARG,0-14,male,3958416.0
1976,ARG,15-64,female,8347863.0
1976,ARG,15-64,male,8185245.0
1976,ARG,65+,female,1093595.0
1976,ARG,65+,male,831531.0
1976,ARM,0-14,female,457716.0
1976,ARM,0-14,male,467661.0
1976,ARM,15-64,female,902678.0
1976,ARM,15-64,male,838919.0
1976,ARM,65+,female,90294.0
1976,ARM,65+,male,60896.0
1976,AUS,0-14,female,1848072.0
1976,AUS,0-14,male,1941819.0
1976,AUS,15-64,female,4429347.0
1976,AUS,15-64,male,4567937.0
1976,AUS,65+,female,722630.0
1976,AUS,65+,male,523195.0
1976,AUT,0-14,female,843062.0
1976,AUT,0-14,male,878268.0
1976,AUT,15-64,female,2432342.0
1976,AUT,15-64,male,2274873.0
1976,AUT,65+,female,717240.0
1976,AUT,65+,male,419739.0
1976,AZE,0-14,female,1122076.0
1976,AZE,0-14,male,1157132.0
1976,AZE,15-64,female,1713441.0
1976,AZE,15-64,male,1555914.0
1976,AZE,65+,female,156562.0
1976,AZE,65+,male,75875.0
1976,BGD,0-14,female,17568185.0
1976,BGD,0-14,male,18274740.0
1976,BGD,15-64,female,20063689.0
1976,BGD,15-64,male,21412940.0
1976,BGD,65+,female,1124851.0
1976,BGD,65+,male,1410915.0
1976,BLR,0-14,female,1125836.0
1976,BLR,0-14,male,1175030.0
1976,BLR,15-64,female,3282366.0
1976,BLR,15-64,male,2871125.0
1976,BLR,65+,female,642114.0
1976,BLR,65+,male,314530.0
1976,BEL,0-14,female,1046420.0
1976,BEL,0-14,male,1096921.0
1976,BEL,15-64,female,3146552.0
1976,BEL,15-64,male,3147142.0
1976,BEL,65+,female,826543.0
1976,BEL,65+,male,554649.0
1976,BLZ,0-14,female,30306.0
1976,BLZ,0-14,male,31228.0
1976,BLZ,15-64,female,32575.0
1976,BLZ,15-64,male,33096.0
1976,BLZ,65+,female,3081.0
1976,BLZ,65+,male,2815.0
1976,BEN,0-14,female,786054.0
1976,BEN,0-14,male,793383.0
1976,BEN,15-64,female,942890.0
1976,BEN,15-64,male,845989.0
1976,BEN,65+,female,95798.0
1976,BEN,65+,male,68081.0
1976,BTN,0-14,female,79139.0
1976,BTN,0-14,male,81320.0
1976,BTN,15-64,female,96563.0
1976,BTN,15-64,male,112260.0
1976,BTN,65+,female,4617.0
1976,BTN,65+,male,4591.0
1976,BOL,0-14,female,1074159.0
1976,BOL,0-14,male,1095466.0
1976,BOL,15-64,female,1457391.0
1976,BOL,15-64,male,1415389.0
1976,BOL,65+,female,123500.0
1976,BOL,65+,male,90591.0
1976,BIH,0-14,female,614969.0
1976,BIH,0-14,male,616376.0
1976,BIH,15-64,female,1330110.0
1976,BIH,15-64,male,1217232.0
1976,BIH,65+,female,129753.0
1976,BIH,65+,male,96112.0
1976,BWA,0-14,female,179438.0
1976,BWA,0-14,male,179677.0
1976,BWA,15-64,female,203028.0
1976,BWA,15-64,male,170800.0
1976,BWA,65+,female,16007.0
1976,BWA,65+,male,9557.0
1976,BRA,0-14,female,21858831.0
1976,BRA,0-14,male,22227685.0
1976,BRA,15-64,female,31416840.0
1976,BRA,15-64,male,31067768.0
1976,BRA,65+,female,1949635.0
1976,BRA,65+,male,1692590.0
1976,BGR,0-14,female,947003.0
1976,BGR,0-14,male,1002034.0
1976,BGR,15-64,female,2912016.0
1976,BGR,15-64,male,2924641.0
1976,BGR,65+,female,527201.0
1976,BGR,65+,male,445703.0
1976,BFA,0-14,female,1369384.0
1976,BFA,0-14,male,1383040.0
1976,BFA,15-64,female,1711430.0
1976,BFA,15-64,male,1602072.0
1976,BFA,65+,female,111206.0
1976,BFA,65+,male,103504.0
1976,BDI,0-14,female,888545.0
1976,BDI,0-14,male,889820.0
1976,BDI,15-64,female,1024441.0
1976,BDI,15-64,male,953385.0
1976,BDI,65+,female,73691.0
1976,BDI,65+,male,52743.0
1976,CPV,0-14,female,70696.0
1976,CPV,0-14,male,71354.0
1976,CPV,15-64,female,79976.0
1976,CPV,15-64,male,69698.0
1976,CPV,65+,female,9470.0
1976,CPV,65+,male,8262.0
1976,CMR,0-14,female,1647911.0
1976,CMR,0-14,male,1658175.0
1976,CMR,15-64,female,2047667.0
1976,CMR,15-64,male,1939594.0
1976,CMR,65+,female,168794.0
1976,CMR,65+,male,135821.0
1976,CAN,0-14,female,2911908.0
1976,CAN,0-14,male,3057852.0
1976,CAN,15-64,female,7683370.0
1976,CAN,15-64,male,7781766.0
1976,CAN,65+,female,1130616.0
1976,CAN,65+,male,884296.0
1976,CAF,0-14,female,499665.0
1976,CAF,0-14,male,507641.0
1976,CAF,15-64,female,629478.0
1976,CAF,15-64,male,617341.0
1976,CAF,65+,female,51307.0
1976,CAF,65+,male,43134.0
1976,TCD,0-14,female,944117.0
1976,TCD,0-14,male,951801.0
1976,TCD,15-64,female,1118155.0
1976,TCD,15-64,male,1074910.0
1976,TCD,65+,female,92358.0
1976,TCD,65+,male,69958.0
1976,CHL,0-14,female,1890309.0
1976,CHL,0-14,male,1937617.0
1976,CHL,15-64,female,3268087.0
1976,CHL,15-64,male,3270328.0
1976,CHL,65+,female,273161.0
1976,CHL,65+,male,198749.0
1976,CHN,0-14,female,182410514.0
1976,CHN,0-14,male,192524644.0
1976,CHN,15-64,female,252359382.0
1976,CHN,15-64,male,266008337.0
1976,CHN,65+,female,21955502.0
1976,CHN,65+,male,15426621.0
1976,COL,0-14,female,5020203.0
1976,COL,0-14,male,5188204.0
1976,COL,15-64,female,6467683.0
1976,COL,15-64,male,6431552.0
1976,COL,65+,female,423991.0
1976,COL,65+,male,327177.0
1976,COM,0-14,female,69194.0
1976,COM,0-14,male,69404.0
1976,COM,15-64,female,73427.0
1976,COM,15-64,male,72279.0
1976,COM,65+,female,6679.0
1976,COM,65+,male,6555.0
1976,COD,0-14,female,5252745.0
1976,COD,0-14,male,5253032.0
1976,COD,15-64,female,6442290.0
1976,COD,15-64,male,6001683.0
1976,COD,65+,female,397750.0
1976,COD,65+,male,276532.0
1976,COG,0-14,female,379135.0
1976,COG,0-14,male,382366.0
1976,COG,15-64,female,430199.0
1976,COG,15-64,male,417928.0
1976,COG,65+,female,31419.0
1976,COG,65+,male,26178.0
1976,CRI,0-14,female,421391.0
1976,CRI,0-14,male,437104.0
1976,CRI,15-64,female,605566.0
1976,CRI,15-64,male,605835.0
1976,CRI,65+,female,41240.0
1976,CRI,65+,male,36638.0
1976,CIV,0-14,female,1621408.0
1976,CIV,0-14,male,1601799.0
1976,CIV,15-64,female,1721530.0
1976,CIV,15-64,male,1938492.0
1976,CIV,65+,female,86718.0
1976,CIV,65+,male,88012.0
1976,HRV,0-14,female,483540.0
1976,HRV,0-14,male,495158.0
1976,HRV,15-64,female,1571421.0
1976,HRV,15-64,male,1486903.0
1976,HRV,65+,female,303935.0
1976,HRV,65+,male,194977.0
1976,CYP,0-14,female,92480.0
1976,CYP,0-14,male,98219.0
1976,CYP,15-64,female,208733.0
1976,CYP,15-64,male,200889.0
1976,CYP,65+,female,34260.0
1976,CYP,65+,male,27450.0
1976,CZE,0-14,female,1114474.0
1976,CZE,0-14,male,1169939.0
1976,CZE,15-64,female,3289857.0
1976,CZE,15-64,male,3209386.0
1976,CZE,65+,female,818415.0
1976,CZE,65+,male,523868.0
1976,DNK,0-14,female,554976.0
1976,DNK,0-14,male,581824.0
1976,DNK,15-64,female,1613118.0
1976,DNK,15-64,male,1631926.0
1976,DNK,65+,female,394713.0
1976,DNK,65+,male,296039.0
1976,DJI,0-14,female,52285.0
1976,DJI,0-14,male,52694.0
1976,DJI,15-64,female,60721.0
1976,DJI,15-64,male,58848.0
1976,DJI,65+,female,3429.0
1976,DJI,65+,male,2761.0
1976,DOM,0-14,female,1159941.0
1976,DOM,0-14,male,1183865.0
1976,DOM,15-64,female,1343022.0
1976,DOM,15-64,male,1343267.0
1976,DOM,65+,female,76679.0
1976,DOM,65+,male,73631.0
1976,ECU,0-14,female,1571437.0
1976,ECU,0-14,male,1608534.0
1976,ECU,15-64,female,1937501.0
1976,ECU,15-64,male,1931094.0
1976,ECU,65+,female,153762.0
1976,ECU,65+,male,118585.0
1976,EGY,0-14,female,7900803.0
1976,EGY,0-14,male,8439308.0
1976,EGY,15-64,female,11023531.0
1976,EGY,15-64,male,10838901.0
1976,EGY,65+,female,927401.0
1976,EGY,65+,male,665613.0
1976,SLV,0-14,female,948525.0
1976,SLV,0-14,male,972399.0
1976,SLV,15-64,female,1101521.0
1976,SLV,15-64,male,1070284.0
1976,SLV,65+,female,64507.0
1976,SLV,65+,male,53075.0
1976,EST,0-14,female,151738.0
1976,EST,0-14,male,158548.0
1976,EST,15-64,female,500423.0
1976,EST,15-64,male,450416.0
1976,EST,65+,female,123349.0
1976,EST,65+,male,55102.0
1976,SWZ,0-14,female,125530.0
1976,SWZ,0-14,male,124963.0
1976,SWZ,15-64,female,139780.0
1976,SWZ,15-64,male,117439.0
1976,SWZ,65+,female,9026.0
1976,SWZ,65+,male,6592.0
1976,ETH,0-14,female,7401739.0
1976,ETH,0-14,male,7479884.0
1976,ETH,15-64,female,8671483.0
1976,ETH,15-64,male,8067624.0
1976,ETH,65+,female,549316.0
1976,ETH,65+,male,364373.0
1976,FJI,0-14,female,119903.0
1976,FJI,0-14,male,123237.0
1976,FJI,15-64,female,162182.0
1976,FJI,15-64,male,164636.0
1976,FJI,65+,female,7624.0
1976,FJI,65+,male,7952.0
1976,FIN,0-14,female,500890.0
1976,FIN,0-14,male,522978.0
1976,FIN,15-64,female,1614309.0
1976,FIN,15-64,male,1571353.0
1976,FIN,65+,female,326175.0
1976,FIN,65+,male,189959.0
1976,FRA,0-14,female,6262609.0
1976,FRA,0-14,male,6557450.0
1976,FRA,15-64,female,16929557.0
1976,FRA,15-64,male,17116049.0
1976,FRA,65+,female,4500167.0
1976,FRA,65+,male,2866550.0
1976,GAB,0-14,female,128866.0
1976,GAB,0-14,male,128378.0
1976,GAB,15-64,female,191781.0
1976,GAB,15-64,male,180159.0
1976,GAB,65+,female,27960.0
1976,GAB,65+,male,20485.0
1976,GMB,0-14,female,133887.0
1976,GMB,0-14,male,134139.0
1976,GMB,15-64,female,171405.0
1976,GMB,15-64,male,165692.0
1976,GMB,65+,female,10537.0
1976,GMB,65+,male,10007.0
1976,GEO,0-14,female,594985.0
1976,GEO,0-14,male,589244.0
1976,GEO,15-64,female,1507156.0
1976,GEO,15-64,male,1282691.0
1976,GEO,65+,female,235214.0
1976,GEO,65+,male,133109.0
1976,DEU,0-14,female,7994837.0
1976,DEU,0-14,male,8392061.0
1976,DEU,15-64,female,25755006.0
1976,DEU,15-64,male,24395079.0
1976,DEU,65+,female,7435625.0
1976,DEU,65+,male,4364342.0
1976,GHA,0-14,female,2515521.0
1976,GHA,0-14,male,2561549.0
1976,GHA,15-64,female,2658394.0
1976,GHA,15-64,male,2586287.0
1976,GHA,65+,female,139634.0
1976,GHA,65+,male,133528.0
1976,GRC,0-14,female,1057252.0
1976,GRC,0-14,male,1125204.0
1976,GRC,15-64,female,3008231.0
1976,GRC,15-64,male,2878995.0
1976,GRC,65+,female,628253.0
1976,GRC,65+,male,490216.0
1976,GRD,0-14,female,20288.0
1976,GRD,0-14,male,21013.0
1976,GRD,15-64,female,26572.0
1976,GRD,15-64,male,24966.0
1976,GRD,65+,female,2959.0
1976,GRD,65+,male,1834.0
1976,GTM,0-14,female,1410230.0
1976,GTM,0-14,male,1452900.0
1976,GTM,15-64,female,1592148.0
1976,GTM,15-64,male,1651218.0
1976,GTM,65+,female,80186.0
1976,GTM,65+,male,75722.0
1976,GIN,0-14,female,973586.0
1976,GIN,0-14,male,990022.0
1976,GIN,15-64,female,1324893.0
1976,GIN,15-64,male,1249450.0
1976,GIN,65+,female,101917.0
1976,GIN,65+,male,87154.0
1976,GNB,0-14,female,145881.0
1976,GNB,0-14,male,150003.0
1976,GNB,15-64,female,193987.0
1976,GNB,15-64,male,170892.0
1976,GNB,65+,female,16315.0
1976,GNB,65+,male,17114.0
1976,GUY,0-14,female,166038.0
1976,GUY,0-14,male,167922.0
1976,GUY,15-64,female,197031.0
1976,GUY,15-64,male,193547.0
1976,GUY,65+,female,14775.0
1976,GUY,65+,male,12941.0
1976,HTI,0-14,female,1066629.0
1976,HTI,0-14,male,1064898.0
1976,HTI,15-64,female,1461523.0
1976,HTI,15-64,male,1391553.0
1976,HTI,65+,female,124197.0
1976,HTI,65+,male,89557.0
1976,HND,0-14,female,773674.0
1976,HND,0-14,male,791447.0
1976,HND,15-64,female,812689.0
1976,HND,15-64,male,817399.0
1976,HND,65+,female,53929.0
1976,HND,65+,male,45319.0
1976,HUN,0-14,female,1068258.0
1976,HUN,0-14,male,1133353.0
1976,HUN,15-64,female,3591058.0
1976,HUN,15-64,male,3443849.0
1976,HUN,65+,female,802178.0
1976,HUN,65+,male,559981.0
1976,ISL,0-14,female,31713.0
1976,ISL,0-14,male,33263.0
1976,ISL,15-64,female,66103.0
1976,ISL,15-64,male,68600.0
1976,ISL,65+,female,11160.0
1976,ISL,65+,male,9317.0
1976,IND,0-14,female,122573722.0
1976,IND,0-14,male,130823777.0
1976,IND,15-64,female,167786179.0
1976,IND,15-64,male,180423800.0
1976,IND,65+,female,12136446.0
1976,IND,65+,male,12117959.0
1976,IDN,0-14,female,27907995.0
1976,IDN,0-14,male,28581984.0
1976,IDN,15-64,female,37511745.0
1976,IDN,15-64,male,36478722.0
1976,IDN,65+,female,2535850.0
1976,IDN,65+,male,2157360.0
1976,IRN,0-14,female,7234077.0
1976,IRN,0-14,male,7742240.0
1976,IRN,15-64,female,9073135.0
1976,IRN,15-64,male,9631083.0
1976,IRN,65+,female,596083.0
1976,IRN,65+,male,560654.0
1976,IRQ,0-14,female,2757011.0
1976,IRQ,0-14,male,2869344.0
1976,IRQ,15-64,female,2934551.0
1976,IRQ,15-64,male,2831298.0
1976,IRQ,65+,female,314095.0
1976,IRQ,65+,male,221351.0
1976,IRL,0-14,female,489714.0
1976,IRL,0-14,male,514062.0
1976,IRL,15-64,female,930876.0
1976,IRL,15-64,male,956239.0
1976,IRL,65+,female,189816.0
1976,IRL,65+,male,157344.0
1976,ISR,0-14,female,565710.0
1976,ISR,0-14,male,593928.0
1976,ISR,15-64,female,1060768.0
1976,ISR,15-64,male,1031354.0
1976,ISR,65+,female,144935.0
1976,ISR,65+,male,136306.0
1976,ITA,0-14,female,6539482.0
1976,ITA,0-14,male,6862842.0
1976,ITA,15-64,female,18072420.0
1976,ITA,15-64,male,17353729.0
1976,ITA,65+,female,4029234.0
1976,ITA,65+,male,2860552.0
1976,JAM,0-14,female,429401.0
1976,JAM,0-14,male,436231.0
1976,JAM,15-64,female,541323.0
1976,JAM,15-64,male,497545.0
1976,JAM,65+,female,80673.0
1976,JAM,65+,male,60404.0
1976,JPN,0-14,female,13117771.0
1976,JPN,0-14,male,13810042.0
1976,JPN,15-64,female,38744409.0
1976,JPN,15-64,male,37934041.0
1976,JPN,65+,female,5267316.0
1976,JPN,65+,male,3901422.0
1976,JOR,0-14,female,479087.0
1976,JOR,0-14,male,510378.0
1976,JOR,15-64,female,449823.0
1976,JOR,15-64,male,465850.0
1976,JOR,65+,female,26571.0
1976,JOR,65+,male,26468.0
1976,KAZ,0-14,female,2295064.0
1976,KAZ,0-14,male,2362000.0
1976,KAZ,15-64,female,4494635.0
1976,KAZ,15-64,male,4133365.0
1976,KAZ,65+,female,458029.0
1976,KAZ,65+,male,255646.0
1976,KEN,0-14,female,3627824.0
1976,KEN,0-14,male,3639005.0
1976,KEN,15-64,female,3286547.0
1976,KEN,15-64,male,3116250.0
1976,KEN,65+,female,137273.0
1976,KEN,65+,male,150724.0
1976,KIR,0-14,female,12751.0
1976,KIR,0-14,male,13469.0
1976,KIR,15-64,female,16577.0
1976,KIR,15-64,male,15559.0
1976,KIR,65+,female,1339.0
1976,KIR,65+,male,966.0
1976,KOR,0-14,female,6441843.0
1976,KOR,0-14,male,6994486.0
1976,KOR,15-64,female,10439463.0
1976,KOR,15-64,male,10666717.0
1976,KOR,65+,female,805022.0
1976,KOR,65+,male,500992.0
1976,XKX,0-14,female,289494.0
1976,XKX,0-14,male,298272.0
1976,XKX,15-64,female,392212.0
1976,XKX,15-64,male,392310.0
1976,XKX,65+,female,32705.0
1976,XKX,65+,male,29888.0
1976,KGZ,0-14,female,650837.0
1976,KGZ,0-14,male,671498.0
1976,KGZ,15-64,female,967430.0
1976,KGZ,15-64,male,908165.0
1976,KGZ,65+,female,107460.0
1976,KGZ,65+,male,53310.0
1976,LAO,0-14,female,650619.0
1976,LAO,0-14,male,665807.0
1976,LAO,15-64,female,836645.0
1976,LAO,15-64,male,811245.0
1976,LAO,65+,female,55925.0
1976,LAO,65+,male,44635.0
1976,LVA,0-14,female,252000.0
1976,LVA,0-14,male,262765.0
1976,LVA,15-64,female,870811.0
1976,LVA,15-64,male,767948.0
1976,LVA,65+,female,212065.0
1976,LVA,65+,male,105399.0
1976,LBN,0-14,female,538872.0
1976,LBN,0-14,male,568467.0
1976,LBN,15-64,female,748708.0
1976,LBN,15-64,male,743148.0
1976,LBN,65+,female,69449.0
1976,LBN,65+,male,57826.0
1976,LSO,0-14,female,259556.0
1976,LSO,0-14,male,259792.0
1976,LSO,15-64,female,352121.0
1976,LSO,15-64,male,335386.0
1976,LSO,65+,female,29695.0
1976,LSO,65+,male,16665.0
1976,LBR,0-14,female,375548.0
1976,LBR,0-14,male,373374.0
1976,LBR,15-64,female,452796.0
1976,LBR,15-64,male,465721.0
1976,LBR,65+,female,22391.0
1976,LBR,65+,male,27230.0
1976,LTU,0-14,female,402913.0
1976,LTU,0-14,male,416593.0
1976,LTU,15-64,female,1126126.0
1976,LTU,15-64,male,1005356.0
1976,LTU,65+,female,231315.0
1976,LTU,65+,male,146361.0
1976,LUX,0-14,female,35582.0
1976,LUX,0-14,male,37280.0
1976,LUX,15-64,female,119884.0
1976,LUX,15-64,male,120386.0
1976,LUX,65+,female,28205.0
1976,LUX,65+,male,19394.0
1976,MDG,0-14,female,1844603.0
1976,MDG,0-14,male,1873495.0
1976,MDG,15-64,female,1955569.0
1976,MDG,15-64,male,2015909.0
1976,MDG,65+,female,148225.0
1976,MDG,65+,male,139031.0
1976,MWI,0-14,female,1249423.0
1976,MWI,0-14,male,1213228.0
1976,MWI,15-64,female,1475391.0
1976,MWI,15-64,male,1356268.0
1976,MWI,65+,female,83311.0
1976,MWI,65+,male,65764.0
1976,MYS,0-14,female,2367527.0
1976,MYS,0-14,male,2464591.0
1976,MYS,15-64,female,3281117.0
